Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,100848,85572,0.36991311113993
STATEN ISLAND,Staten Island,F,Female,115116,98949,0.4041819674608783
QUEENS,Queens,M,Male,560794,457083,0.4139629071136527
QUEENS,Queens,F,Female,627914,518786,0.4456288541237405
MANHATTAN,Manhattan,M,Male,453006,387585,0.5075694750151706
MANHATTAN,Manhattan,F,Female,519401,448301,0.5287750514063738
BROOKLYN,Brooklyn,M,Male,498672,407001,0.3357556628724445
BROOKLYN,Brooklyn,F,Female,587035,487198,0.3615008878029308
THE BRONX,Bronx,M,Male,253792,205165,0.3075274549017211
THE BRONX,Bronx,F,Female,308570,252954,0.3355375369748424
%all%,%all%,M,Male,1867112,1542406,0.3876910010444667
%all%,%all%,F,Female,2158036,1806188,0.414417719283862
