COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,49.9261677042581,61.96808046663351,52083,41962,49.9261677042581,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,39.8481885555396,49.54369053944584,19842,15959,39.8481885555396,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,31.290534241243,37.91722632992723,32878,27132,31.290534241243,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,50.5414383448036,58.95424892838954,22824,19567,50.5414383448036,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,41.6947414872124,48.94917290577189,30863,26289,41.6947414872124,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,40.0305472913684,47.004492371243536,27506,23425,40.0305472913684,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,40.5901588389305,47.84116334293755,21034,17846,40.5901588389305,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,38.0341682427796,44.81788432536592,6719,5702,38.0341682427796,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,60.5594185599523,68.99432146165645,40301,35374,60.5594185599523,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,59.6699381038961,67.93855009803106,39784,34942,59.6699381038961,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,57.2468512206704,65.27297882377492,30920,27118,57.2468512206704,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,66.2237453485638,78.98218613709923,5522,4630,66.2237453485638,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,32.5975625947802,37.787958284629916,5635,4861,32.5975625947802,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,39.507895215088396,49.631308791368426,13443,10701,39.507895215088396,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,44.5138616664454,60.71523273086079,57431,42106,44.5138616664454,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,54.5070495045388,65.09788912698588,16559,13865,54.5070495045388,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,29.1147083013446,35.180710003869635,13403,11092,29.1147083013446,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,40.409694418784,49.873465067197564,23857,19330,40.409694418784,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,32.5856898767403,40.424017666720225,8102,6531,32.5856898767403,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,29.879760245605,37.602719151149785,25562,20312,29.879760245605,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,40.7017487394058,47.46438220535944,18466,15835,40.7017487394058,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,28.5158030812403,34.524004986404215,11182,9236,28.5158030812403,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,52.5195530916788,60.84728646934816,7102,6130,52.5195530916788,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
