Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5925,5342,0.5394324952034738
STATEN ISLAND,Staten Island,75to84,75 to 84,17087,15602,0.6861339548792824
STATEN ISLAND,Staten Island,65to74,65 to 74,36746,33488,0.7177179107996314
STATEN ISLAND,Staten Island,55to64,55 to 64,44886,39145,0.5919401179494934
STATEN ISLAND,Staten Island,45to54,45 to 54,35587,29975,0.4671040329115502
STATEN ISLAND,Staten Island,35to44,35 to 44,28302,23202,0.3920978808260385
STATEN ISLAND,Staten Island,25to34,25 to 34,24413,19637,0.30341939770392
STATEN ISLAND,Staten Island,18to24,18 to 24,14580,10664,0.2688038014416952
STATEN ISLAND,Staten Island,%all%,%all%,207526,177055,0.4744645105784974
QUEENS,Queens,85andUp,85+,28690,25169,0.487533260138769
QUEENS,Queens,75to84,75 to 84,74785,66773,0.6084329471546174
QUEENS,Queens,65to74,65 to 74,160431,142715,0.6837449872874368
QUEENS,Queens,55to64,55 to 64,220225,184695,0.6120115651567568
QUEENS,Queens,45to54,45 to 54,201733,161029,0.5341889524016528
QUEENS,Queens,35to44,35 to 44,191977,148623,0.4815896167506988
QUEENS,Queens,25to34,25 to 34,187726,142679,0.3935992658484284
QUEENS,Queens,18to24,18 to 24,81718,55189,0.3158601668224239
QUEENS,Queens,%all%,%all%,1147285,926872,0.5095056993741086
MANHATTAN,Manhattan,85andUp,85+,25142,22968,0.5767141371533758
MANHATTAN,Manhattan,75to84,75 to 84,65099,60659,0.7083181003593348
MANHATTAN,Manhattan,65to74,65 to 74,118003,109528,0.7410208011134086
MANHATTAN,Manhattan,55to64,55 to 64,138253,122076,0.6713228896240147
MANHATTAN,Manhattan,45to54,45 to 54,133496,114471,0.5926005344540096
MANHATTAN,Manhattan,35to44,35 to 44,150997,127296,0.548815636336047
MANHATTAN,Manhattan,25to34,25 to 34,223839,185195,0.5150924211286566
MANHATTAN,Manhattan,18to24,18 to 24,82921,63161,0.4386565665651648
MANHATTAN,Manhattan,%all%,%all%,937750,805354,0.5820069212029566
BROOKLYN,Brooklyn,85andUp,85+,23125,19702,0.3864652805021578
BROOKLYN,Brooklyn,75to84,75 to 84,64174,56040,0.5254029120297016
BROOKLYN,Brooklyn,65to74,65 to 74,140146,122882,0.5844760586559362
BROOKLYN,Brooklyn,55to64,55 to 64,172250,142907,0.5001382399776018
BROOKLYN,Brooklyn,45to54,45 to 54,164312,132085,0.4471909427625387
BROOKLYN,Brooklyn,35to44,35 to 44,187335,150731,0.4210527786002805
BROOKLYN,Brooklyn,25to34,25 to 34,224343,179880,0.3826900206577724
BROOKLYN,Brooklyn,18to24,18 to 24,73123,50243,0.2417530469959397
BROOKLYN,Brooklyn,%all%,%all%,1048808,854470,0.4304982230534134
THE BRONX,Bronx,85andUp,85+,13346,11711,0.4401939698283265
THE BRONX,Bronx,75to84,75 to 84,38092,34046,0.5881088753299094
THE BRONX,Bronx,65to74,65 to 74,80813,71697,0.6804915428615078
THE BRONX,Bronx,55to64,55 to 64,116110,97878,0.5988914180261482
THE BRONX,Bronx,45to54,45 to 54,99689,79903,0.459381594565788
THE BRONX,Bronx,35to44,35 to 44,81431,62388,0.3481666969635443
THE BRONX,Bronx,25to34,25 to 34,67385,50063,0.2206356983338036
THE BRONX,Bronx,18to24,18 to 24,36293,23746,0.1715038010947287
THE BRONX,Bronx,%all%,%all%,533159,431432,0.4025399222564394
%all%,%all%,85andUp,85+,96228,84892,0.4744213079390628
%all%,%all%,75to84,75 to 84,259237,233120,0.6091860035002566
%all%,%all%,65to74,65 to 74,536139,480310,0.6682155552000224
%all%,%all%,55to64,55 to 64,691724,586701,0.5873327252306426
%all%,%all%,45to54,45 to 54,634817,517463,0.503326080380357
%all%,%all%,35to44,35 to 44,640042,512240,0.4505561585566442
%all%,%all%,25to34,25 to 34,727706,577454,0.3891988873754043
%all%,%all%,18to24,18 to 24,288635,203003,0.2880820277155826
%all%,%all%,%all%,%all%,3874528,3195183,0.4817322497919668
