Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,96382,81554,0.4570379486932208
STATEN ISLAND,Staten Island,F,Female,110337,94784,0.4867514166242048
QUEENS,Queens,M,Male,531893,425466,0.4867826479885224
QUEENS,Queens,F,Female,598521,487143,0.515428515250277
MANHATTAN,Manhattan,M,Male,431476,368355,0.5678324910495312
MANHATTAN,Manhattan,F,Female,496977,429159,0.583850339945418
BROOKLYN,Brooklyn,M,Male,473230,381047,0.4150487583828439
BROOKLYN,Brooklyn,F,Female,561039,460500,0.4316801254007377
THE BRONX,Bronx,M,Male,238740,191320,0.391129703910749
THE BRONX,Bronx,F,Female,292218,238389,0.409162126144415
%all%,%all%,M,Male,1771721,1447742,0.465750651471267
%all%,%all%,F,Female,2059092,1709975,0.4851971449031886
