Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,92278,71259,0.3080404616781222
STATEN ISLAND,Staten Island,F,Female,106416,84357,0.3445772896047188
QUEENS,Queens,M,Male,501286,353034,0.3197296354271791
QUEENS,Queens,F,Female,569595,413013,0.3547715434267857
MANHATTAN,Manhattan,M,Male,415738,316122,0.4139837134583272
MANHATTAN,Manhattan,F,Female,481070,375477,0.442878490070089
BROOKLYN,Brooklyn,M,Male,445926,314382,0.2593495760579577
BROOKLYN,Brooklyn,F,Female,533170,389145,0.2887455674778458
THE BRONX,Bronx,M,Male,222406,164037,0.2458795658114865
THE BRONX,Bronx,F,Female,275295,209210,0.2775121488907342
%all%,%all%,M,Male,1677634,1218834,0.3063596572932364
%all%,%all%,F,Female,1965546,1471202,0.3375574289309066
