Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5768,5091,0.5140866404119964
STATEN ISLAND,Staten Island,75to84,75 to 84,16742,14946,0.6572848410220328
STATEN ISLAND,Staten Island,65to74,65 to 74,35975,31866,0.6829550569022054
STATEN ISLAND,Staten Island,55to64,55 to 64,43009,35417,0.5355663087857252
STATEN ISLAND,Staten Island,45to54,45 to 54,33586,25764,0.4014835130586549
STATEN ISLAND,Staten Island,35to44,35 to 44,26399,19435,0.3284381654104843
STATEN ISLAND,Staten Island,25to34,25 to 34,22685,15778,0.2437923948145058
STATEN ISLAND,Staten Island,18to24,18 to 24,12971,7236,0.1823953776474218
STATEN ISLAND,Staten Island,<18,<18,2368,758,0.0073610140995393
STATEN ISLAND,Staten Island,%all%,%all%,199503,156291,0.328243825909443
QUEENS,Queens,85andUp,85+,27676,23776,0.4605503116158518
QUEENS,Queens,75to84,75 to 84,72591,63113,0.5750831712483994
QUEENS,Queens,65to74,65 to 74,155338,133458,0.6393948674869966
QUEENS,Queens,55to64,55 to 64,209035,161289,0.5344526561767678
QUEENS,Queens,45to54,45 to 54,188024,132182,0.4384934645707
QUEENS,Queens,35to44,35 to 44,176785,118076,0.3826068346585354
QUEENS,Queens,25to34,25 to 34,172272,108492,0.2992898152526139
QUEENS,Queens,18to24,18 to 24,72323,34575,0.1978811949461905
QUEENS,Queens,<18,<18,13118,3052,0.0067947396945404
QUEENS,Queens,%all%,%all%,1087162,778013,0.3429893002482604
MANHATTAN,Manhattan,85andUp,85+,24631,22143,0.5559988305027516
MANHATTAN,Manhattan,75to84,75 to 84,64115,58653,0.6848939405591266
MANHATTAN,Manhattan,65to74,65 to 74,115756,105161,0.7114754991042214
MANHATTAN,Manhattan,55to64,55 to 64,133117,111385,0.6125307190665722
MANHATTAN,Manhattan,45to54,45 to 54,127131,99667,0.5159622740032652
MANHATTAN,Manhattan,35to44,35 to 44,142824,107143,0.4619293121854032
MANHATTAN,Manhattan,25to34,25 to 34,212046,147147,0.4092675530755066
MANHATTAN,Manhattan,18to24,18 to 24,76555,43848,0.3045267353390438
MANHATTAN,Manhattan,<18,<18,9333,3783,0.0166163834445941
MANHATTAN,Manhattan,%all%,%all%,905508,698930,0.4337354165286774
BROOKLYN,Brooklyn,85andUp,85+,22291,18424,0.3613966261278933
BROOKLYN,Brooklyn,75to84,75 to 84,61779,52335,0.490666691667995
BROOKLYN,Brooklyn,65to74,65 to 74,134908,113832,0.5414306302706868
BROOKLYN,Brooklyn,55to64,55 to 64,162323,124193,0.4346439883108475
BROOKLYN,Brooklyn,45to54,45 to 54,152927,109410,0.3704217817893732
BROOKLYN,Brooklyn,35to44,35 to 44,174831,122850,0.3431698446307957
BROOKLYN,Brooklyn,25to34,25 to 34,210370,139164,0.2960677898310999
BROOKLYN,Brooklyn,18to24,18 to 24,64627,31647,0.1522751164994229
BROOKLYN,Brooklyn,<18,<18,9570,2641,0.0045925385695061
BROOKLYN,Brooklyn,%all%,%all%,993626,714496,0.2791105756741564
THE BRONX,Bronx,85andUp,85+,12969,11184,0.4203850532456668
THE BRONX,Bronx,75to84,75 to 84,37002,32428,0.56015962548312
THE BRONX,Bronx,65to74,65 to 74,78056,67385,0.639565429735173
THE BRONX,Bronx,55to64,55 to 64,109646,87560,0.5357581127768194
THE BRONX,Bronx,45to54,45 to 54,91934,68024,0.3910863620733034
THE BRONX,Bronx,35to44,35 to 44,73734,50928,0.2842122450304447
THE BRONX,Bronx,25to34,25 to 34,60396,39780,0.1753168623478159
THE BRONX,Bronx,18to24,18 to 24,31057,16228,0.1172055792203006
THE BRONX,Bronx,<18,<18,5020,1245,0.0035648209584877
THE BRONX,Bronx,%all%,%all%,499814,374762,0.2637273535094199
%all%,%all%,85andUp,85+,93335,80618,0.450535939822732
%all%,%all%,75to84,75 to 84,252229,221475,0.5787554483751688
%all%,%all%,65to74,65 to 74,520033,451702,0.6284156122399294
%all%,%all%,55to64,55 to 64,657130,519844,0.5204037375337662
%all%,%all%,45to54,45 to 54,593602,435047,0.4231616584977731
%all%,%all%,35to44,35 to 44,594573,418432,0.3680444997211731
%all%,%all%,25to34,25 to 34,677769,450361,0.3035393297427578
%all%,%all%,18to24,18 to 24,257533,133534,0.1894984088361877
%all%,%all%,<18,<18,39409,11479,0.00673601938005
%all%,%all%,%all%,%all%,3685613,2722492,0.3265625238025496
