Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,95977,79325,0.3429083992564735
STATEN ISLAND,Staten Island,F,Female,110107,92766,0.3789259557294752
QUEENS,Queens,M,Male,527489,407565,0.3691163141875236
QUEENS,Queens,F,Female,595356,470526,0.4041742880791447
MANHATTAN,Manhattan,M,Male,429946,357851,0.468630737009053
MANHATTAN,Manhattan,F,Female,495999,419358,0.494636523245931
BROOKLYN,Brooklyn,M,Male,468795,363863,0.3001689498545612
BROOKLYN,Brooklyn,F,Female,556706,443184,0.3288425023502849
THE BRONX,Bronx,M,Male,235325,183690,0.2753379874291285
THE BRONX,Bronx,F,Female,289411,231121,0.306576575516349
%all%,%all%,M,Male,1757532,1392294,0.3499596439641733
%all%,%all%,F,Female,2047579,1656955,0.3801772086050797
