Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,89690,68079,0.5026330237424894
STATEN ISLAND,Staten Island,F,Female,103656,80917,0.5323124666779052
QUEENS,Queens,M,Male,481029,328590,0.5503531901004332
QUEENS,Queens,F,Female,549620,387444,0.5815331854339634
MANHATTAN,Manhattan,M,Male,404666,297428,0.6238072045256604
MANHATTAN,Manhattan,F,Female,469747,355823,0.6390683770778202
BROOKLYN,Brooklyn,M,Male,430854,290801,0.4693001591517104
BROOKLYN,Brooklyn,F,Female,517695,363406,0.4852956406500216
THE BRONX,Bronx,M,Male,214368,156619,0.4382484443233297
THE BRONX,Bronx,F,Female,266515,200963,0.4574365597799344
%all%,%all%,M,Male,1620607,1141517,0.5213627607881068
%all%,%all%,F,Female,1907233,1388553,0.5411681493970046
