COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,65.76863532322334,45089,65.76863532322334,30599,44.6329364646657,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,54.171109071874,16653,54.171109071874,10962,35.6586619615614,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,46.41415158658149,28839,46.41415158658149,18807,30.268419462839802,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,65.25472964250442,20539,65.25472964250442,15393,48.9053047074867,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,51.770369506065514,27234,51.770369506065514,21092,40.0947577888644,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,50.081860286224,24201,50.081860286224,18403,38.0834046050733,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,51.66175268074452,18675,51.66175268074452,14375,39.7664093593415,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,50.51669440911376,5979,50.51669440911376,4647,39.2625989160648,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,74.68465663271654,36515,74.68465663271654,29224,59.772269079406,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,73.32550041357,36148,73.32550041357,28873,58.5683073321071,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,70.07705228789182,28091,70.07705228789182,22428,55.9498817668591,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,88.04318822764472,4907,88.04318822764472,3588,64.3772079398389,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,45.53987122038225,5122,45.53987122038225,4054,36.0442479358512,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,53.00665798725234,11373,53.00665798725234,7281,33.9348876114644,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,64.44224072130702,46973,64.44224072130702,26901,36.9054716037698,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,67.93996823569913,14654,67.93996823569913,10343,47.9529883623472,"21,569",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,37.83689029230416,11580,37.83689029230416,8218,26.8517758568355,"30,605",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,54.40709584383746,20202,54.40709584383746,14029,37.7822565881198,"37,131",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,44.04858534607314,6782,44.04858534607314,4580,29.7467591986162,"15,397",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,42.05593082671062,21392,42.05593082671062,15346,30.1697043037912,"50,866",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,53.09032949748109,16346,53.09032949748109,12779,41.5050361341191,"30,789",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,37.85168103651848,9678,37.85168103651848,6942,27.1508958209869,"25,568",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,65.13423276756197,6404,65.13423276756197,4736,48.169226481445,"9,832",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,56.45183666868374,21406,56.45183666868374,14046,37.0420675440686,"37,919",40.68983738037997,40.6898,-73.82087011633175,-73.8209
