Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,97417,83319,0.5459360159875358
STATEN ISLAND,Staten Island,F,Female,111411,96569,0.5721373024721396
QUEENS,Queens,M,Male,540523,441606,0.618421253963184
QUEENS,Queens,F,Female,606965,502948,0.6422078707050792
MANHATTAN,Manhattan,M,Male,436158,377153,0.6723532560469694
MANHATTAN,Manhattan,F,Female,501864,437689,0.6827620229480618
BROOKLYN,Brooklyn,M,Male,480498,394356,0.523374015030796
BROOKLYN,Brooklyn,F,Female,568236,473967,0.5326735890058928
THE BRONX,Bronx,M,Male,243875,197859,0.498571798772914
THE BRONX,Bronx,F,Female,297647,244940,0.5108703814375106
%all%,%all%,M,Male,1798471,1494293,0.5785830900134008
%all%,%all%,F,Female,2086123,1756113,0.591927322631544
