COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,73.24416718313417,73.24416718313417,50214,40556,59.156618558154904,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,61.74393930782684,61.74393930782684,18981,15333,49.8772362576739,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,51.53694518206292,51.53694518206292,32022,26348,42.4050787476421,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,70.01086822154083,70.01086822154083,22036,18945,60.1904110753808,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,57.262203151619715,57.262203151619715,30123,25801,49.046313564882,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,55.12708880478993,55.12708880478993,26639,22873,47.3336800267262,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,56.502880776664355,56.502880776664355,20425,17550,48.5495989047961,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,55.222798905831674,55.222798905831674,6536,5548,46.8751665130897,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,77.92034407056283,77.92034407056283,38097,34359,70.274958708572,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,76.76985970598568,76.76985970598568,37846,34048,69.0656921013951,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,73.17540047562318,73.17540047562318,29333,26359,65.7563284061279,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,93.51560974984395,93.51560974984395,5212,4496,80.6688759469107,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,48.54504038720951,48.54504038720951,5460,4746,42.1968427981129,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,60.34267132339366,60.34267132339366,12947,10346,48.2200724115108,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,75.93190001581547,75.93190001581547,55348,40462,55.5098023133614,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,74.40757132624097,74.40757132624097,16049,13479,62.49234556087,"21,569",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,42.41129844508705,42.41129844508705,12980,10741,35.0955128350293,"30,605",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,61.7728718626918,61.7728718626918,22937,18692,50.3404333983274,"37,131",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,50.58248048882595,50.58248048882595,7788,6323,41.0674145006223,"15,397",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,48.06195497945936,48.06195497945936,24447,19523,38.3815415823612,"50,866",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,57.796550434826635,57.796550434826635,17795,15445,50.163962993307,"30,789",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,42.505896828361514,42.505896828361514,10868,8973,35.0943515127795,"25,568",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,69.58907254772939,69.58907254772939,6842,5961,60.6285386520045,"9,832",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,65.37874814787156,65.37874814787156,24791,19457,51.3119399263094,"37,919",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,62.541626737873926,62.541626737873926,18018,14599,50.6740597594751,"28,810",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,64.54672922784678,64.54672922784678,22558,19037,54.4718540788421,"34,948",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,43.37707679768432,43.37707679768432,11309,9339,35.8208966498872,"26,071",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,69.61021249496953,69.61021249496953,10259,8827,59.8936880488445,"14,738",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,59.55906235878624,59.55906235878624,10352,8866,51.0095292574381,"17,381",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,59.8706022295888,59.8706022295888,35160,28785,49.0152242656062,"58,727",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,64.79198661925132,64.79198661925132,15371,12505,52.7111959321929,"23,724",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,62.48892208089919,62.48892208089919,12369,9820,49.6112228017164,"19,794",40.68421767075783,40.6842,-73.85148534986325,-73.8515
13226122797477619450,Ocean Hill-Brownsville,11212,40.79252453060292,40.79252453060292,22575,17965,32.4623567305551,"55,341",40.663205105824936,40.6632,-73.91367297533805,-73.9137
14285113515916235053,New Dorp/Todt Hill,10304,58.29666337177628,58.29666337177628,18868,15972,49.348860895379,"32,365",40.610997855936304,40.6110,-74.09249648485172,-74.0925
7871365334414836712,Mott Haven/Port Morris,10454,48.39147321709625,48.39147321709625,13258,10482,38.2591207015842,"27,397",40.803927383985425,40.8039,-73.91259257607629,-73.9126
5884942442616128710,Mott Haven,10455,47.84220023794743,47.84220023794743,14627,11686,38.2227354878412,"30,573",40.81439773644144,40.8144,-73.90969324670235,-73.9097
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,67.25981941791805,67.25981941791805,26099,21867,56.3535181888813,"38,803",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,47.552336455518976,47.552336455518976,27276,21600,37.6569316409741,"57,360",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,44.13073096277376,44.13073096277376,28524,23310,36.063922968106,"64,635",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,58.57256344990823,58.57256344990823,17333,14796,49.9994028041794,"29,592",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,59.80195727610983,59.80195727610983,16820,13809,49.0966247339953,"28,126",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,71.59735527744203,71.59735527744203,56102,49720,63.4526488252543,"78,358",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,82.27245436979828,82.27245436979828,4396,3828,71.6421645422174,"5,343",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,82.10805484827056,82.10805484827056,4414,3884,72.2491357115276,"5,376",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,78.80137028242888,78.80137028242888,42170,37681,70.4129578755561,"53,514",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,61.157714895422146,61.157714895422146,25914,22482,53.0581055135788,"42,372",40.573044245370184,40.5730,-74.13111792428568,-74.1311
12241881246569873691,Lenox Hill/Upper East Side,10075,86.81643764728125,86.81643764728125,17245,15493,77.9963507375662,"19,864",40.77278389700894,40.7728,-73.95475581857359,-73.9548
12041298690412720261,Lenox Hill/Upper East Side,10065,77.7477456457743,77.7477456457743,19022,17088,69.8429964039003,"24,466",40.76384107283376,40.7638,-73.96118817421443,-73.9612
6136035347793680985,Lenox Hill/Upper East Side,10021,73.80210721652148,73.80210721652148,29262,26679,67.2874861058566,"39,649",40.76546008702753,40.7655,-73.95747906346895,-73.9575
