Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5593,4796,0.4842976875694234
STATEN ISLAND,Staten Island,75to84,75 to 84,16448,14271,0.6276001583183078
STATEN ISLAND,Staten Island,65to74,65 to 74,35243,30209,0.647442079770248
STATEN ISLAND,Staten Island,55to64,55 to 64,41555,31815,0.4810978375926206
STATEN ISLAND,Staten Island,45to54,45 to 54,31998,22192,0.3458206071183694
STATEN ISLAND,Staten Island,35to44,35 to 44,24916,16376,0.2767431642275324
STATEN ISLAND,Staten Island,25to34,25 to 34,21243,13173,0.2035414638668706
STATEN ISLAND,Staten Island,18to24,18 to 24,11685,5425,0.136746119919467
STATEN ISLAND,Staten Island,%all%,%all%,188681,138257,0.3704952689223762
QUEENS,Queens,85andUp,85+,26439,22069,0.4274850617029875
QUEENS,Queens,75to84,75 to 84,70087,58841,0.5361568754365514
QUEENS,Queens,65to74,65 to 74,149739,123885,0.5935307973941358
QUEENS,Queens,55to64,55 to 64,196696,140301,0.464906113338521
QUEENS,Queens,45to54,45 to 54,173247,109663,0.3637901439319777
QUEENS,Queens,35to44,35 to 44,160980,95648,0.3099324038874927
QUEENS,Queens,25to34,25 to 34,155958,87244,0.2406743413514273
QUEENS,Queens,18to24,18 to 24,62674,25899,0.1482263215592592
QUEENS,Queens,%all%,%all%,995820,663550,0.3647564138518477
MANHATTAN,Manhattan,85andUp,85+,24054,21181,0.5318435274749936
MANHATTAN,Manhattan,75to84,75 to 84,63017,56667,0.6617033217339954
MANHATTAN,Manhattan,65to74,65 to 74,113455,100975,0.6831547676614786
MANHATTAN,Manhattan,55to64,55 to 64,128071,100435,0.5523142502980758
MANHATTAN,Manhattan,45to54,45 to 54,120846,84159,0.4356795029231421
MANHATTAN,Manhattan,35to44,35 to 44,134848,85830,0.3700418400163628
MANHATTAN,Manhattan,25to34,25 to 34,199170,114889,0.3195467111479804
MANHATTAN,Manhattan,18to24,18 to 24,70007,32286,0.2242280190010119
MANHATTAN,Manhattan,%all%,%all%,853468,596422,0.4310175797943634
BROOKLYN,Brooklyn,85andUp,85+,21397,17158,0.3365633581796783
BROOKLYN,Brooklyn,75to84,75 to 84,59744,48680,0.456399246209955
BROOKLYN,Brooklyn,65to74,65 to 74,130383,105711,0.5028038983461994
BROOKLYN,Brooklyn,55to64,55 to 64,153731,109050,0.3816473305685338
BROOKLYN,Brooklyn,45to54,45 to 54,142984,91750,0.3106315554261493
BROOKLYN,Brooklyn,35to44,35 to 44,163253,98119,0.2740861374467158
BROOKLYN,Brooklyn,25to34,25 to 34,196738,108460,0.2307458285553814
BROOKLYN,Brooklyn,18to24,18 to 24,57202,23858,0.1147969706273338
BROOKLYN,Brooklyn,%all%,%all%,925432,602786,0.3036950412319623
THE BRONX,Bronx,85andUp,85+,12285,10419,0.3916301743353543
THE BRONX,Bronx,75to84,75 to 84,35731,30501,0.5268727253256644
THE BRONX,Bronx,65to74,65 to 74,75151,62983,0.597785107383103
THE BRONX,Bronx,55to64,55 to 64,103693,78840,0.482402576648292
THE BRONX,Bronx,45to54,45 to 54,85233,59589,0.3425915151944325
THE BRONX,Bronx,35to44,35 to 44,67017,43671,0.2437133394738563
THE BRONX,Bronx,25to34,25 to 34,54372,33852,0.1491912122724551
THE BRONX,Bronx,18to24,18 to 24,26695,12913,0.0932632267976178
THE BRONX,Bronx,%all%,%all%,460177,332768,0.3104832391881706
%all%,%all%,85andUp,85+,89768,75623,0.4226212431121394
%all%,%all%,75to84,75 to 84,245027,208960,0.5460514211196534
%all%,%all%,65to74,65 to 74,503971,423763,0.5895463936170954
%all%,%all%,55to64,55 to 64,623746,460441,0.4609367758669618
%all%,%all%,45to54,45 to 54,554308,367353,0.3573170363986705
%all%,%all%,35to44,35 to 44,551014,339644,0.2987441353990568
%all%,%all%,25to34,25 to 34,627481,357618,0.2410313682222607
%all%,%all%,18to24,18 to 24,228263,100381,0.1424509097112747
%all%,%all%,%all%,%all%,3423578,2333783,0.3518604521607199
