Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,74021,48666,0.3199801149872477
STATEN ISLAND,Staten Island,F,Female,87772,59683,0.3585267122252495
QUEENS,Queens,M,Male,344569,214634,0.3120632028345928
QUEENS,Queens,F,Female,406000,259267,0.3487474888956885
MANHATTAN,Manhattan,M,Male,315358,197195,0.4129832023990458
MANHATTAN,Manhattan,F,Female,376961,247866,0.4446288813837088
BROOKLYN,Brooklyn,M,Male,315576,186576,0.2603345669092571
BROOKLYN,Brooklyn,F,Female,393639,243189,0.292080115217751
THE BRONX,Bronx,M,Male,164964,107470,0.2472690715785223
THE BRONX,Bronx,F,Female,210907,140019,0.2797631795138764
%all%,%all%,M,Male,1214488,754541,0.3052672697567906
%all%,%all%,F,Female,1475279,950024,0.3384928692292146
