Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,86872,61444,0.2656118964250206
STATEN ISLAND,Staten Island,F,Female,101147,73620,0.3007193245456737
QUEENS,Queens,M,Male,446898,289387,0.2620869378228869
QUEENS,Queens,F,Female,514874,343595,0.2951425946973254
MANHATTAN,Manhattan,M,Male,387323,258137,0.3380483289394354
MANHATTAN,Manhattan,F,Female,452829,314197,0.3705981803001296
BROOKLYN,Brooklyn,M,Male,406857,253477,0.2091059681866104
BROOKLYN,Brooklyn,F,Female,492432,322016,0.2389358533630035
THE BRONX,Bronx,M,Male,201541,141948,0.2127697568707601
THE BRONX,Bronx,F,Female,252538,182836,0.2425276576386706
%all%,%all%,M,Male,1529491,1004393,0.2524589035649855
%all%,%all%,F,Female,1813820,1236264,0.2836524809780291
