Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,101458,86091,0.438585570397268
STATEN ISLAND,Staten Island,F,Female,115723,99484,0.4726995706927328
QUEENS,Queens,M,Male,565763,462059,0.5123903015805478
QUEENS,Queens,F,Female,632968,523675,0.5437093609638576
MANHATTAN,Manhattan,M,Male,455251,390132,0.5961828013729412
MANHATTAN,Manhattan,F,Female,521800,450907,0.6154677812983816
BROOKLYN,Brooklyn,M,Male,502573,410799,0.4145978284004046
BROOKLYN,Brooklyn,F,Female,591149,491196,0.4386325237866631
THE BRONX,Bronx,M,Male,255320,206566,0.3827061622864886
THE BRONX,Bronx,F,Female,310558,254691,0.4119478893705302
%all%,%all%,M,Male,1880365,1555647,0.4726385848985148
%all%,%all%,F,Female,2172198,1819953,0.4983962583036576
