COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,48.25765776649561,33084,48.25765776649561,20173,29.425152040972,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,38.02679787727179,11690,38.02679787727179,7122,23.1673955929794,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,33.78983711502751,20995,33.78983711502751,12049,19.391938432911,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,50.52880959318322,15904,50.52880959318322,10581,33.6170356077384,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,42.37969515195067,22294,42.37969515195067,15479,29.4247466249683,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,40.111429194160564,19383,40.111429194160564,13188,27.291416613145,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,41.85224397895496,15129,41.85224397895496,10308,28.5156276644238,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,38.029041902562476,4501,38.029041902562476,3204,27.0706621319285,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,61.844172603134325,30237,61.844172603134325,21352,43.6715538387447,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,60.60287292120774,29876,60.60287292120774,21209,43.0220354728175,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,58.08280262073209,23283,58.08280262073209,16618,41.4559985376165,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,69.34724322393456,3865,69.34724322393456,2239,40.1729566826363,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,39.20056466432358,4409,39.20056466432358,3057,27.1798879970146,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,37.87321751555549,8126,37.87321751555549,4609,21.4813757727289,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,43.23130073893144,31512,43.23130073893144,16863,23.1343432457667,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,51.52291981734164,11113,51.52291981734164,6714,31.1279477777047,"21,569",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,27.64576241478286,8461,27.64576241478286,5698,18.6178411818263,"30,605",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,39.25271863795322,14575,39.25271863795322,9973,26.8588242179285,"37,131",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,30.662543706695857,4721,30.662543706695857,3178,20.6408735225332,"15,397",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,32.00001804723115,16277,32.00001804723115,10504,20.6505000656212,"50,866",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,44.272255070363684,13631,44.272255070363684,9551,31.0207841080657,"30,789",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,26.810629624440395,6855,26.810629624440395,4751,18.5816632160053,"25,568",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,51.4951000159535,5063,51.4951000159535,3632,36.9405892273243,"9,832",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,38.70350158598536,14676,38.70350158598536,10086,26.5987678520202,"37,919",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,39.16054128408778,11282,39.16054128408778,7823,27.1541317554883,"28,810",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,44.37408798942495,15508,44.37408798942495,10078,28.8368621845128,"34,948",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,28.62910082393808,7464,28.62910082393808,5146,19.7381233708448,"26,071",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,46.18063224883152,6806,46.18063224883152,4936,33.492154096419696,"14,738",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,45.7221665924724,7947,45.7221665924724,5439,31.2926719638175,"17,381",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,41.688056990466244,24482,41.688056990466244,16096,27.4083394052179,"58,727",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,40.74000069449378,9665,40.74000069449378,6099,25.708563293918,"23,724",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,36.73352352253359,7271,36.73352352253359,4517,22.8201520769199,"19,794",40.68421767075783,40.6842,-73.85148534986325,-73.8515
13226122797477619450,Ocean Hill-Brownsville,11212,27.11008839568707,15003,27.11008839568707,9235,16.6874402675578,"55,341",40.663205105824936,40.6632,-73.91367297533805,-73.9137
14285113515916235053,New Dorp/Todt Hill,10304,44.00057150081969,14241,44.00057150081969,9447,29.1884979262863,"32,365",40.610997855936304,40.6110,-74.09249648485172,-74.0925
7871365334414836712,Mott Haven/Port Morris,10454,32.46294786490074,8894,32.46294786490074,5461,19.9325565876122,"27,397",40.803927383985425,40.8039,-73.91259257607629,-73.9126
5884942442616128710,Mott Haven,10455,32.888037423433474,10055,32.888037423433474,6334,20.7173375474916,"30,573",40.81439773644144,40.8144,-73.90969324670235,-73.9097
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,49.02681346436542,19024,49.02681346436542,13267,34.1904296799693,"38,803",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,31.36334260282983,17990,31.36334260282983,11097,19.3462486305504,"57,360",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,30.497299422878854,19712,30.497299422878854,13131,20.315545795547,"64,635",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,41.96692237260776,12419,41.96692237260776,8112,27.4124868577659,"29,592",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,39.17348188276921,11018,39.17348188276921,6740,23.9634478026742,"28,126",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,56.24467294904682,44072,56.24467294904682,29960,38.2349428560865,"78,358",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,58.129718669834716,3106,58.129718669834716,1685,31.5352788018904,"5,343",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,58.81868360449286,3162,58.81868360449286,1941,36.1059661215435,"5,376",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,61.10703366387733,32701,61.10703366387733,22297,41.6655004312857,"53,514",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,48.59529626501649,20591,48.59529626501649,13992,33.0214844028998,"42,372",40.573044245370184,40.5730,-74.13111792428568,-74.1311
12241881246569873691,Lenox Hill/Upper East Side,10075,70.87282164096408,14078,70.87282164096408,10038,50.5342650683334,"19,864",40.77278389700894,40.7728,-73.95475581857359,-73.9548
12041298690412720261,Lenox Hill/Upper East Side,10065,63.83882027343858,15619,63.83882027343858,11225,45.879426184093,"24,466",40.76384107283376,40.7638,-73.96118817421443,-73.9612
6136035347793680985,Lenox Hill/Upper East Side,10021,61.55724252729272,24407,61.55724252729272,18247,46.0210187403413,"39,649",40.76546008702753,40.7655,-73.95747906346895,-73.9575
13568842172321599915,Laurelton/Rosedale,11413,26.26009326041559,9110,26.26009326041559,6316,18.206229312051,"34,691",40.66408016462025,40.6641,-73.75057297474643,-73.7506
9614305802080270957,Kips Bay/Murray Hill/NoMad,10016,57.647989482377014,27221,57.647989482377014,17269,36.5718794449568,"47,219",40.74479999580176,40.7448,-73.97277641016387,-73.9728
4599956056429521911,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,10463,47.28970024388448,26617,47.28970024388448,18952,33.6715031379231,"56,285",40.87792187299295,40.8779,-73.90969806175039,-73.9097
14697998743943871037,Kew Gardens Hills/Pomonok,11367,39.800530902594986,12503,39.800530902594986,8292,26.3957452006972,"31,414",40.73083824591093,40.7308,-73.82342148229684,-73.8234
1637893300889686692,Kew Gardens,11415,43.40332735991073,6663,43.40332735991073,4478,29.1700585198379,"15,351",40.70939677600189,40.7094,-73.83030279545555,-73.8303
504297603486692083,Kensington/Windsor Terrace,11218,41.36153472775595,22222,41.36153472775595,13953,25.9705469380064,"53,726",40.64731709291488,40.6473,-73.97477697120239,-73.9748
2142587574702034187,Jamaica,11433,30.86216517642926,8649,30.86216517642926,6160,21.9806841816169,"28,025",40.69927658115394,40.6993,-73.78652882796163,-73.7865
8667208470702579115,Jackson Heights/Rikers Island,11370,36.63378047206661,9748,36.63378047206661,6095,22.9055079993071,"26,609",40.785652326242925,40.7857,-73.88321121384428,-73.8832
15982059181251577592,Jackson Heights,11372,50.3671096595649,24977,50.3671096595649,15251,30.7542454825649,"49,590",40.750337666757154,40.7503,-73.88634940617133,-73.8863
2597243027712784715,Inwood/Washington Heights (North),10034,38.614359946218826,13304,38.614359946218826,8714,25.2920574692837,"34,454",40.86630310110243,40.8663,-73.92287666540476,-73.9229
5849118026665181117,Hunts Point,10474,25.871377901675746,2255,25.871377901675746,1448,16.6127517523842,"8,716",40.808288720417636,40.8083,-73.88884177256035,-73.8888
6913227023405428439,Hudson Square/Meatpacking District/West Village,10014,55.45167070492356,15319,55.45167070492356,9342,33.8161438556953,"27,626",40.73460135833562,40.7346,-74.00803505661187,-74.0080
9356805364938853039,Hudson Square/Little Italy/SoHo/TriBeCa,10013,57.95005029320123,14288,57.95005029320123,8482,34.4017585797125,"24,656",40.71963180060329,40.7196,-74.00400736034565,-74.0040
7533204450420038978,Hollis/Holliswood,11423,41.370965000076986,10513,41.370965000076986,7691,30.2657749277649,"25,412",40.716506651570015,40.7165,-73.77105954138645,-73.7711
2674089007412190215,Hillcrest/Jamaica Estates/Jamaica Hills,11432,49.15980766730518,23948,49.15980766730518,17350,35.6156114509665,"48,715",40.71599765832633,40.7160,-73.79330890321143,-73.7933
5943557986778385093,Hell's Kitchen/Midtown Manhattan,10036,56.81047549907356,14367,56.81047549907356,8949,35.386437338429,"25,289",40.75925598904226,40.7593,-73.99269254598528,-73.9927
9848049560676505857,Hell's Kitchen/Midtown Manhattan,10019,55.34548868475886,22182,55.34548868475886,13616,33.972778556112,"40,079",40.76652116514743,40.7665,-73.99040795806198,-73.9904
