Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,75670,50833,0.4240633393532631
STATEN ISLAND,Staten Island,F,Female,89487,62144,0.4595493334260024
QUEENS,Queens,M,Male,356102,225660,0.4074221547996991
QUEENS,Queens,F,Female,418359,271955,0.4426506348476538
MANHATTAN,Manhattan,M,Male,323475,205327,0.4986483556412892
MANHATTAN,Manhattan,F,Female,385810,257026,0.524876094068496
BROOKLYN,Brooklyn,M,Male,326541,196000,0.3556790543190006
BROOKLYN,Brooklyn,F,Female,405688,254431,0.3802984727764918
THE BRONX,Bronx,M,Male,169566,111858,0.3466563839291766
THE BRONX,Bronx,F,Female,216205,145397,0.3710863231233541
%all%,%all%,M,Male,1251354,789678,0.4025709972641366
%all%,%all%,F,Female,1515549,990953,0.4300297067272226
