Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,77708,52114,0.4354845245733232
STATEN ISLAND,Staten Island,F,Female,91648,63598,0.4706468795448084
QUEENS,Queens,M,Male,374021,238008,0.4279235774029302
QUEENS,Queens,F,Female,437500,285695,0.4629030396043794
MANHATTAN,Manhattan,M,Male,340275,216426,0.5245461603395616
MANHATTAN,Manhattan,F,Female,403358,269061,0.5487493106743746
BROOKLYN,Brooklyn,M,Male,343931,207961,0.3746208066704892
BROOKLYN,Brooklyn,F,Female,424627,268887,0.398052196761214
THE BRONX,Bronx,M,Male,175617,116193,0.3590268932244094
THE BRONX,Bronx,F,Female,223069,150831,0.3828674406827014
%all%,%all%,M,Male,1311552,830702,0.421937194913488
%all%,%all%,F,Female,1580202,1038072,0.4483746831212786
