Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5209,4277,0.4318893264667273
STATEN ISLAND,Staten Island,75to84,75 to 84,15552,12584,0.5534104402128502
STATEN ISLAND,Staten Island,65to74,65 to 74,32938,26208,0.561692278017103
STATEN ISLAND,Staten Island,55to64,55 to 64,36435,22295,0.3371389686980191
STATEN ISLAND,Staten Island,45to54,45 to 54,26364,15586,0.2428785139936421
STATEN ISLAND,Staten Island,35to44,35 to 44,19746,11803,0.1994626018183662
STATEN ISLAND,Staten Island,25to34,25 to 34,15978,9378,0.1449033514114866
STATEN ISLAND,Staten Island,18to24,18 to 24,6920,3373,0.0850220576015414
STATEN ISLAND,Staten Island,<18,<18,553,99,0.0009613989391219
STATEN ISLAND,Staten Island,%all%,%all%,159695,105603,0.2217884123047066
QUEENS,Queens,85andUp,85+,23382,18103,0.3506621084783716
QUEENS,Queens,75to84,75 to 84,62463,48294,0.4400530266707366
QUEENS,Queens,65to74,65 to 74,132118,99297,0.4757301335015984
QUEENS,Queens,55to64,55 to 64,155855,90639,0.3003444395042815
QUEENS,Queens,45to54,45 to 54,124613,71026,0.2356178361244235
QUEENS,Queens,35to44,35 to 44,110330,62535,0.20263489960171
QUEENS,Queens,25to34,25 to 34,100151,56996,0.1572311535425467
QUEENS,Queens,18to24,18 to 24,29615,16105,0.0921728602923615
QUEENS,Queens,<18,<18,1768,470,0.0010463721023702
QUEENS,Queens,%all%,%all%,740295,463465,0.2043198970191501
MANHATTAN,Manhattan,85andUp,85+,22570,19388,0.4868222610209704
MANHATTAN,Manhattan,75to84,75 to 84,59767,52263,0.6102775990220728
MANHATTAN,Manhattan,65to74,65 to 74,106427,90945,0.6152959677640324
MANHATTAN,Manhattan,55to64,55 to 64,111038,68212,0.3751128554919336
MANHATTAN,Manhattan,45to54,45 to 54,97176,55086,0.2851726030255137
MANHATTAN,Manhattan,35to44,35 to 44,102720,56773,0.2447673934900264
MANHATTAN,Manhattan,25to34,25 to 34,140036,75156,0.2090352655435909
MANHATTAN,Manhattan,18to24,18 to 24,40493,19355,0.13442152350135
MANHATTAN,Manhattan,<18,<18,2380,684,0.0030043897108386
MANHATTAN,Manhattan,%all%,%all%,682607,437862,0.2717242884868009
BROOKLYN,Brooklyn,85andUp,85+,19039,14541,0.2852295017653982
BROOKLYN,Brooklyn,75to84,75 to 84,53742,40950,0.3839266461030742
BROOKLYN,Brooklyn,65to74,65 to 74,116578,87452,0.4159567738283796
BROOKLYN,Brooklyn,55to64,55 to 64,124742,71455,0.2500743696082034
BROOKLYN,Brooklyn,45to54,45 to 54,107441,59727,0.2022135249148514
BROOKLYN,Brooklyn,35to44,35 to 44,117938,64088,0.1790237607057259
BROOKLYN,Brooklyn,25to34,25 to 34,131422,69897,0.1487040492212382
BROOKLYN,Brooklyn,18to24,18 to 24,28691,14862,0.0715111315895479
BROOKLYN,Brooklyn,<18,<18,1490,438,0.0007616553932009
BROOKLYN,Brooklyn,%all%,%all%,701083,423410,0.1654007983896265
THE BRONX,Bronx,85andUp,85+,10950,8705,0.3272042103454515
THE BRONX,Bronx,75to84,75 to 84,32585,25416,0.4390346935142154
THE BRONX,Bronx,65to74,65 to 74,68008,51531,0.4890917290151102
THE BRONX,Bronx,55to64,55 to 64,86790,53640,0.3282099722401621
THE BRONX,Bronx,45to54,45 to 54,66388,40405,0.2322980780249886
THE BRONX,Bronx,35to44,35 to 44,49456,30029,0.1675818706020111
THE BRONX,Bronx,25to34,25 to 34,38020,23244,0.1024400489797042
THE BRONX,Bronx,18to24,18 to 24,14602,7323,0.0528898482025056
THE BRONX,Bronx,<18,<18,806,206,0.0005898418614044
THE BRONX,Bronx,%all%,%all%,367605,240499,0.1692438528763908
%all%,%all%,85andUp,85+,81150,65014,0.3633325509394315
%all%,%all%,75to84,75 to 84,224109,179507,0.469085243352439
%all%,%all%,65to74,65 to 74,456069,355433,0.4944845192301004
%all%,%all%,55to64,55 to 64,514860,306241,0.3065707423497782
%all%,%all%,45to54,45 to 54,421982,241830,0.2352232836326109
%all%,%all%,35to44,35 to 44,400190,225228,0.1981060879263545
%all%,%all%,25to34,25 to 34,425607,234671,0.1581661779107488
%all%,%all%,18to24,18 to 24,120321,61018,0.0865907851960287
%all%,%all%,<18,<18,6997,1897,0.001113183096433
%all%,%all%,%all%,%all%,2651285,1670839,0.2004168977200771
