Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,83226,58074,0.325453341741792
STATEN ISLAND,Staten Island,F,Female,97361,70125,0.3601181960116936
QUEENS,Queens,M,Male,420214,270192,0.3091311108885665
QUEENS,Queens,F,Female,486817,322429,0.3411505466436582
MANHATTAN,Manhattan,M,Male,371259,241513,0.3723009825055868
MANHATTAN,Manhattan,F,Female,436131,296895,0.4039114796103422
BROOKLYN,Brooklyn,M,Male,384325,234207,0.2551058650365197
BROOKLYN,Brooklyn,F,Female,468436,300634,0.2818191592176447
THE BRONX,Bronx,M,Male,191206,133828,0.2735945327982841
THE BRONX,Bronx,F,Female,240534,172565,0.2961842295496478
%all%,%all%,M,Male,1450230,937814,0.3017025695592686
%all%,%all%,F,Female,1729279,1162648,0.3298957529363893
