Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5849,5215,0.5266080985559932
STATEN ISLAND,Staten Island,75to84,75 to 84,16922,15313,0.6734245129513172
STATEN ISLAND,Staten Island,65to74,65 to 74,36338,32727,0.7014080884716776
STATEN ISLAND,Staten Island,55to64,55 to 64,43912,37385,0.5653258732799032
STATEN ISLAND,Staten Island,45to54,45 to 54,34535,28031,0.4368104469238921
STATEN ISLAND,Staten Island,35to44,35 to 44,27287,21401,0.3616622165140096
STATEN ISLAND,Staten Island,25to34,25 to 34,23521,17854,0.2758695282683602
STATEN ISLAND,Staten Island,18to24,18 to 24,13675,9083,0.2289520750651648
STATEN ISLAND,Staten Island,<18,<18,2579,1470,0.0142753175809007
STATEN ISLAND,Staten Island,%all%,%all%,204618,168479,0.3538411779654429
QUEENS,Queens,85andUp,85+,28164,24542,0.4753880277454674
QUEENS,Queens,75to84,75 to 84,73612,64990,0.5921863213511238
QUEENS,Queens,65to74,65 to 74,157796,138189,0.6620610030358658
QUEENS,Queens,55to64,55 to 64,214267,172397,0.5712604986509078
QUEENS,Queens,45to54,45 to 54,194570,146092,0.4846377511768828
QUEENS,Queens,35to44,35 to 44,183999,133344,0.432080403813711
QUEENS,Queens,25to34,25 to 34,179607,125930,0.3473948902662101
QUEENS,Queens,18to24,18 to 24,76752,44437,0.2543238368712616
QUEENS,Queens,<18,<18,14434,5964,0.0132777940819918
QUEENS,Queens,%all%,%all%,1123201,855885,0.3773193985742942
MANHATTAN,Manhattan,85andUp,85+,24877,22560,0.5664694764097944
MANHATTAN,Manhattan,75to84,75 to 84,64590,59722,0.6973767056769844
MANHATTAN,Manhattan,65to74,65 to 74,116819,107442,0.7269077944747174
MANHATTAN,Manhattan,55to64,55 to 64,135581,116648,0.6414731186216952
MANHATTAN,Manhattan,45to54,45 to 54,130193,107561,0.556828420179851
MANHATTAN,Manhattan,35to44,35 to 44,146737,118352,0.5102550605804098
MANHATTAN,Manhattan,25to34,25 to 34,218188,168893,0.4697508263272886
MANHATTAN,Manhattan,18to24,18 to 24,79726,54235,0.3766650130248368
MANHATTAN,Manhattan,<18,<18,9955,5918,0.0259941203344193
MANHATTAN,Manhattan,%all%,%all%,926666,761331,0.4724596431705528
BROOKLYN,Brooklyn,85andUp,85+,22651,18994,0.3725774813652413
BROOKLYN,Brooklyn,75to84,75 to 84,62856,54057,0.506811299350278
BROOKLYN,Brooklyn,65to74,65 to 74,137444,117947,0.5610032200834274
BROOKLYN,Brooklyn,55to64,55 to 64,166930,132565,0.463943864069855
BROOKLYN,Brooklyn,45to54,45 to 54,158291,120060,0.4064787416290298
BROOKLYN,Brooklyn,35to44,35 to 44,180792,137079,0.382917209052868
BROOKLYN,Brooklyn,25to34,25 to 34,217130,160578,0.3416255177739814
BROOKLYN,Brooklyn,18to24,18 to 24,68630,40278,0.1938046937265382
BROOKLYN,Brooklyn,<18,<18,10531,4756,0.0082703950914696
BROOKLYN,Brooklyn,%all%,%all%,1025255,786314,0.3071655449444764
THE BRONX,Bronx,85andUp,85+,13133,11411,0.4289175467262432
THE BRONX,Bronx,75to84,75 to 84,37468,33220,0.5738405932696818
THE BRONX,Bronx,65to74,65 to 74,79258,69435,0.6590224176546966
THE BRONX,Bronx,55to64,55 to 64,112528,92287,0.5646814636116302
THE BRONX,Bronx,45to54,45 to 54,95422,73423,0.4221265136203128
THE BRONX,Bronx,35to44,35 to 44,77211,56254,0.3139348812429829
THE BRONX,Bronx,25to34,25 to 34,63543,44585,0.1964932706831918
THE BRONX,Bronx,18to24,18 to 24,33454,19562,0.1412851577956323
THE BRONX,Bronx,<18,<18,5627,2267,0.0064911237854551
THE BRONX,Bronx,%all%,%all%,517644,402444,0.2832077186474215
%all%,%all%,85andUp,85+,94674,82722,0.4622942024611878
%all%,%all%,75to84,75 to 84,255448,227302,0.5939824852763184
%all%,%all%,65to74,65 to 74,527655,465740,0.6479455199326652
%all%,%all%,55to64,55 to 64,673218,551282,0.5518755881285342
%all%,%all%,45to54,45 to 54,613011,475167,0.4621855932425952
%all%,%all%,35to44,35 to 44,616026,466430,0.4102625898711063
%all%,%all%,25to34,25 to 34,701989,517840,0.3490195787690091
%all%,%all%,18to24,18 to 24,272237,167595,0.2378344528651945
%all%,%all%,<18,<18,43126,20375,0.0119563023668019
%all%,%all%,%all%,%all%,3797384,2974453,0.356785209511016
