Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,87350,62175,0.3775991008515973
STATEN ISLAND,Staten Island,F,Female,101616,74409,0.4150759967812167
QUEENS,Queens,M,Male,452178,293747,0.4095206328234418
QUEENS,Queens,F,Female,520012,348231,0.44668196846213
MANHATTAN,Manhattan,M,Male,389592,261483,0.5101977808999582
MANHATTAN,Manhattan,F,Female,455029,317562,0.5367107877662348
BROOKLYN,Brooklyn,M,Male,410360,257562,0.338526671473378
BROOKLYN,Brooklyn,F,Female,495778,326135,0.3678672473063548
THE BRONX,Bronx,M,Male,203036,143366,0.3043362383127036
THE BRONX,Bronx,F,Female,254000,184374,0.336925031395471
%all%,%all%,M,Male,1542516,1018333,0.387718650061726
%all%,%all%,F,Female,1826435,1250711,0.4190632576012135
