Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5572,4780,0.5626577804705646
STATEN ISLAND,Staten Island,75to84,75 to 84,16414,14232,0.7218435287391706
STATEN ISLAND,Staten Island,65to74,65 to 74,35179,30124,0.753959579073705
STATEN ISLAND,Staten Island,55to64,55 to 64,41401,31534,0.6260547406623318
STATEN ISLAND,Staten Island,45to54,45 to 54,31830,21946,0.4960107211868104
STATEN ISLAND,Staten Island,35to44,35 to 44,24758,16121,0.4183932132355427
STATEN ISLAND,Staten Island,25to34,25 to 34,21066,12968,0.3254994669262504
STATEN ISLAND,Staten Island,18to24,18 to 24,11544,5333,0.2909856605254059
STATEN ISLAND,Staten Island,<18,<18,1977,173,0.0191988454812521
STATEN ISLAND,Staten Island,%all%,%all%,189741,137211,0.3984958300342542
QUEENS,Queens,85andUp,85+,26217,21861,0.5078334252873816
QUEENS,Queens,75to84,75 to 84,69586,58346,0.6340648924071288
QUEENS,Queens,65to74,65 to 74,148584,122897,0.7118632602817958
QUEENS,Queens,55to64,55 to 64,193880,137803,0.642447290141
QUEENS,Queens,45to54,45 to 54,169780,106991,0.5632190496044353
QUEENS,Queens,35to44,35 to 44,157356,93062,0.5098875391656942
QUEENS,Queens,25to34,25 to 34,152053,84903,0.4194587092007309
QUEENS,Queens,18to24,18 to 24,60082,25335,0.3438640044759803
QUEENS,Queens,<18,<18,9543,917,0.02124580632536
QUEENS,Queens,%all%,%all%,987081,652115,0.4351575378282279
MANHATTAN,Manhattan,85andUp,85+,23976,21074,0.6020244754610474
MANHATTAN,Manhattan,75to84,75 to 84,62888,56498,0.7343462420316498
MANHATTAN,Manhattan,65to74,65 to 74,113187,100589,0.7657760701886586
MANHATTAN,Manhattan,55to64,55 to 64,127311,98796,0.7001113109941588
MANHATTAN,Manhattan,45to54,45 to 54,119797,81848,0.620172499812066
MANHATTAN,Manhattan,35to44,35 to 44,133208,82911,0.5743042458918752
MANHATTAN,Manhattan,25to34,25 to 34,196383,111044,0.5462101835282216
MANHATTAN,Manhattan,18to24,18 to 24,68713,31401,0.4772155073287658
MANHATTAN,Manhattan,<18,<18,7597,1356,0.033368930750352
MANHATTAN,Manhattan,%all%,%all%,853060,585517,0.529383964665923
BROOKLYN,Brooklyn,85andUp,85+,21217,17016,0.4161828167908984
BROOKLYN,Brooklyn,75to84,75 to 84,59385,48409,0.5567639530850076
BROOKLYN,Brooklyn,65to74,65 to 74,129643,105148,0.6166340853203198
BROOKLYN,Brooklyn,55to64,55 to 64,152235,107526,0.5327838731691954
BROOKLYN,Brooklyn,45to54,45 to 54,141086,89837,0.4776649986796044
BROOKLYN,Brooklyn,35to44,35 to 44,160920,95350,0.4495147854944048
BROOKLYN,Brooklyn,25to34,25 to 34,192993,105489,0.4105875870402795
BROOKLYN,Brooklyn,18to24,18 to 24,55417,23366,0.2666486596217183
BROOKLYN,Brooklyn,<18,<18,7111,835,0.0123655970343651
BROOKLYN,Brooklyn,%all%,%all%,920007,592976,0.3593913519379446
THE BRONX,Bronx,85andUp,85+,12216,10357,0.4591759487168334
THE BRONX,Bronx,75to84,75 to 84,35582,30311,0.6146416613402114
THE BRONX,Bronx,65to74,65 to 74,74786,62562,0.7098099017314632
THE BRONX,Bronx,55to64,55 to 64,102827,77780,0.6291731322807448
THE BRONX,Bronx,45to54,45 to 54,84279,58645,0.4845402726857572
THE BRONX,Bronx,35to44,35 to 44,66035,42937,0.3685193920944356
THE BRONX,Bronx,25to34,25 to 34,53532,33288,0.2359241396481468
THE BRONX,Bronx,18to24,18 to 24,26111,12680,0.1885848458849685
THE BRONX,Bronx,<18,<18,3621,416,0.0103680455346859
THE BRONX,Bronx,%all%,%all%,458989,328976,0.3229995417356486
%all%,%all%,85andUp,85+,89198,75088,0.4984855089472332
%all%,%all%,75to84,75 to 84,243855,207796,0.6372385590406446
%all%,%all%,65to74,65 to 74,501379,421320,0.6975271113460724
%all%,%all%,55to64,55 to 64,617654,453439,0.6183190536058526
%all%,%all%,45to54,45 to 54,546772,359267,0.5318343681030886
%all%,%all%,35to44,35 to 44,542277,330381,0.4769761088427716
%all%,%all%,25to34,25 to 34,616027,347692,0.4151967481274841
%all%,%all%,18to24,18 to 24,221867,98115,0.314851973828826
%all%,%all%,<18,<18,29849,3697,0.01751576291272
%all%,%all%,%all%,%all%,3408878,2296795,0.4088944257742494
