Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,98569,84577,0.4739791866324954
STATEN ISLAND,Staten Island,F,Female,112607,97803,0.5022551147883304
QUEENS,Queens,M,Male,547684,451759,0.5168649017139956
QUEENS,Queens,F,Female,614396,513038,0.5428270848744036
MANHATTAN,Manhattan,M,Male,440763,383624,0.5913702041410742
MANHATTAN,Manhattan,F,Female,506489,443992,0.6040299286116474
BROOKLYN,Brooklyn,M,Male,487399,402992,0.4389519645561283
BROOKLYN,Brooklyn,F,Female,575435,482920,0.4526969949153622
THE BRONX,Bronx,M,Male,248138,203192,0.415400516396785
THE BRONX,Bronx,F,Female,302427,250680,0.4302579472286136
%all%,%all%,M,Male,1822553,1526144,0.490973227438981
%all%,%all%,F,Female,2111354,1788433,0.5074592233515954
