Age Group (group)-value,Age Group (group)-alias,Race/ Ethnicity-value,Race/ Ethnicity-alias,Residency -value,Residency -alias,SUM(At least 1 dose)-alias,AGG(% at least 1 dose)-value,AGG(% at least 1 dose)-alias
18 to 64 years,18 to 64 years,Other,Other,NYC,NYC,122293,0.1120973019944012,0.1120973019944012
18 to 64 years,18 to 64 years,NH/PI,NH/PI,NYC,NYC,1801,0.0016508487067282,0.0016508487067282
18 to 64 years,18 to 64 years,AI/AN,AI/AN,NYC,NYC,2931,0.0026866394000114,0.0026866394000114
18 to 64 years,18 to 64 years,Black,Black,NYC,NYC,140493,0.1287799485587843,0.1287799485587843
18 to 64 years,18 to 64 years,Latino,Latino,NYC,NYC,209565,0.1920933421574145,0.1920933421574145
18 to 64 years,18 to 64 years,Asian,Asian,NYC,NYC,220959,0.202537412209864,0.202537412209864
18 to 64 years,18 to 64 years,White,White,NYC,NYC,392912,0.3601545069727963,0.3601545069727963
18 to 64 years,18 to 64 years,Other,Other,Non- NYC,Non- NYC,32761,0.1155040809491071,0.1155040809491071
18 to 64 years,18 to 64 years,NH/PI,NH/PI,Non- NYC,Non- NYC,499,0.001759303329984,0.001759303329984
18 to 64 years,18 to 64 years,AI/AN,AI/AN,Non- NYC,Non- NYC,703,0.0024785375570716,0.0024785375570716
18 to 64 years,18 to 64 years,Black,Black,Non- NYC,Non- NYC,21928,0.0773106280959684,0.0773106280959684
18 to 64 years,18 to 64 years,Latino,Latino,Non- NYC,Non- NYC,31111,0.1096867452888395,0.1096867452888395
18 to 64 years,18 to 64 years,Asian,Asian,Non- NYC,Non- NYC,37193,0.1311297970983835,0.1311297970983835
18 to 64 years,18 to 64 years,White,White,Non- NYC,Non- NYC,159440,0.562130907680646,0.562130907680646
65+ years,65+ years,Other,Other,NYC,NYC,63659,0.1138652734079449,0.1138652734079449
65+ years,65+ years,NH/PI,NH/PI,NYC,NYC,777,0.0013898006163775,0.0013898006163775
65+ years,65+ years,AI/AN,AI/AN,NYC,NYC,1425,0.002548862134283,0.002548862134283
65+ years,65+ years,Black,Black,NYC,NYC,87024,0.1556576690342764,0.1556576690342764
65+ years,65+ years,Latino,Latino,NYC,NYC,92651,0.1657225442831258,0.1657225442831258
65+ years,65+ years,Asian,Asian,NYC,NYC,88277,0.1578988790372635,0.1578988790372635
65+ years,65+ years,White,White,NYC,NYC,225260,0.402916971486729,0.402916971486729
65+ years,65+ years,Other,Other,Non- NYC,Non- NYC,15433,0.1263198389182641,0.1263198389182641
65+ years,65+ years,NH/PI,NH/PI,Non- NYC,Non- NYC,133,0.0010886113248318,0.0010886113248318
65+ years,65+ years,AI/AN,AI/AN,Non- NYC,Non- NYC,276,0.0022590731252149,0.0022590731252149
65+ years,65+ years,Black,Black,Non- NYC,Non- NYC,6466,0.0529245174914466,0.0529245174914466
65+ years,65+ years,Latino,Latino,Non- NYC,Non- NYC,7366,0.0602910602910603,0.0602910602910603
65+ years,65+ years,Asian,Asian,Non- NYC,Non- NYC,10476,0.0857465581875031,0.0857465581875031
65+ years,65+ years,White,White,Non- NYC,Non- NYC,82024,0.6713703406616792,0.6713703406616792
%all%,All,Other,Other,NYC,NYC,185952,0.1126963376962923,0.1126963376962923
%all%,All,NH/PI,NH/PI,NYC,NYC,2578,0.0015623986759005,0.0015623986759005
%all%,All,AI/AN,AI/AN,NYC,NYC,4356,0.0026399568007069,0.0026399568007069
%all%,All,Black,Black,NYC,NYC,227517,0.1378868345790705,0.1378868345790705
%all%,All,Latino,Latino,NYC,NYC,302216,0.1831582149867851,0.1831582149867851
%all%,All,Asian,Asian,NYC,NYC,309236,0.187412690822635,0.187412690822635
%all%,All,White,White,NYC,NYC,618172,0.3746435664386098,0.3746435664386098
%all%,All,Other,Other,Non- NYC,Non- NYC,48194,0.1187603034925297,0.1187603034925297
%all%,All,NH/PI,NH/PI,Non- NYC,Non- NYC,632,0.0015573829067369,0.0015573829067369
%all%,All,AI/AN,AI/AN,Non- NYC,Non- NYC,979,0.0024124649773662,0.0024124649773662
%all%,All,Black,Black,Non- NYC,Non- NYC,28394,0.0699688769839999,0.0699688769839999
%all%,All,Latino,Latino,Non- NYC,Non- NYC,38477,0.0948155413014497,0.0948155413014497
%all%,All,Asian,Asian,Non- NYC,Non- NYC,47669,0.1174665914260157,0.1174665914260157
%all%,All,White,White,Non- NYC,Non- NYC,241464,0.595018838911902,0.595018838911902
