Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5560,4761,0.5614460264566294
STATEN ISLAND,Staten Island,75to84,75 to 84,16389,14173,0.7207440960464402
STATEN ISLAND,Staten Island,65to74,65 to 74,35112,29958,0.7525236288818878
STATEN ISLAND,Staten Island,55to64,55 to 64,41274,31249,0.6241342809617422
STATEN ISLAND,Staten Island,45to54,45 to 54,31650,21592,0.4932057595212866
STATEN ISLAND,Staten Island,35to44,35 to 44,24583,15840,0.4154358333051678
STATEN ISLAND,Staten Island,25to34,25 to 34,20916,12730,0.3231817549714922
STATEN ISLAND,Staten Island,18to24,18 to 24,11390,5215,0.2871038351857566
STATEN ISLAND,Staten Island,<18,<18,1918,169,0.0186258905579371
STATEN ISLAND,Staten Island,%all%,%all%,188792,135687,0.3965027313223126
QUEENS,Queens,85andUp,85+,26076,21728,0.5051022007778831
QUEENS,Queens,75to84,75 to 84,69313,57987,0.6315773271551076
QUEENS,Queens,65to74,65 to 74,147953,121953,0.7088401506788924
QUEENS,Queens,55to64,55 to 64,192264,135953,0.6370924581786118
QUEENS,Queens,45to54,45 to 54,167790,104993,0.5566175305284968
QUEENS,Queens,35to44,35 to 44,155351,91309,0.503390649844491
QUEENS,Queens,25to34,25 to 34,149895,83359,0.4135055751326416
QUEENS,Queens,18to24,18 to 24,58771,24884,0.3363608303161985
QUEENS,Queens,<18,<18,9113,895,0.0202884871678724
QUEENS,Queens,%all%,%all%,976526,643061,0.4305043352928971
MANHATTAN,Manhattan,85andUp,85+,23922,21047,0.6006685644802792
MANHATTAN,Manhattan,75to84,75 to 84,62796,56387,0.7332719535462962
MANHATTAN,Manhattan,65to74,65 to 74,112997,100315,0.7644906093730538
MANHATTAN,Manhattan,55to64,55 to 64,126814,97844,0.697378198210785
MANHATTAN,Manhattan,45to54,45 to 54,119133,80471,0.6167350636502654
MANHATTAN,Manhattan,35to44,35 to 44,132359,81479,0.5706439229025488
MANHATTAN,Manhattan,25to34,25 to 34,195019,109043,0.5424164198606306
MANHATTAN,Manhattan,18to24,18 to 24,68025,30813,0.4724373100583484
MANHATTAN,Manhattan,<18,<18,7470,1332,0.0328110981578425
MANHATTAN,Manhattan,%all%,%all%,848535,578731,0.5265758826551462
BROOKLYN,Brooklyn,85andUp,85+,21158,16959,0.4150255001961554
BROOKLYN,Brooklyn,75to84,75 to 84,59228,48238,0.555291999887494
BROOKLYN,Brooklyn,65to74,65 to 74,129252,104629,0.61477433255804
BROOKLYN,Brooklyn,55to64,55 to 64,151311,106295,0.5295501076171978
BROOKLYN,Brooklyn,45to54,45 to 54,139949,88225,0.4738155373333424
BROOKLYN,Brooklyn,35to44,35 to 44,159495,93417,0.4455341829010074
BROOKLYN,Brooklyn,25to34,25 to 34,191316,103228,0.4070198131652345
BROOKLYN,Brooklyn,18to24,18 to 24,54409,22904,0.2617984900185516
BROOKLYN,Brooklyn,<18,<18,6910,818,0.0120160702443345
BROOKLYN,Brooklyn,%all%,%all%,913028,584713,0.3566650767626743
THE BRONX,Bronx,85andUp,85+,12175,10303,0.4576348375595488
THE BRONX,Bronx,75to84,75 to 84,35502,30179,0.6132597454021748
THE BRONX,Bronx,65to74,65 to 74,74618,62293,0.7082153778434243
THE BRONX,Bronx,55to64,55 to 64,102339,77088,0.626187180258873
THE BRONX,Bronx,45to54,45 to 54,83733,57927,0.4814011871616476
THE BRONX,Bronx,35to44,35 to 44,65469,42409,0.3653607341717362
THE BRONX,Bronx,25to34,25 to 34,52962,32906,0.2334120579101313
THE BRONX,Bronx,18to24,18 to 24,25702,12489,0.1856308723884746
THE BRONX,Bronx,<18,<18,3506,407,0.0100387648839019
THE BRONX,Bronx,%all%,%all%,456006,326001,0.3209003462582027
%all%,%all%,85andUp,85+,88891,74798,0.4967698308911468
%all%,%all%,75to84,75 to 84,243228,206964,0.635600091194923
%all%,%all%,65to74,65 to 74,499932,419148,0.695514019991792
%all%,%all%,55to64,55 to 64,614002,448429,0.6146631213464184
%all%,%all%,45to54,45 to 54,542255,353208,0.5274407710631493
%all%,%all%,35to44,35 to 44,537257,324454,0.4725606162690672
%all%,%all%,25to34,25 to 34,610108,341266,0.4112073944917399
%all%,%all%,18to24,18 to 24,218297,96305,0.3097857785561226
%all%,%all%,<18,<18,28917,3621,0.0169688537688741
%all%,%all%,%all%,%all%,3382887,2268193,0.4057768090627394
