Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,86872,61444,0.3755327886568971
STATEN ISLAND,Staten Island,F,Female,101147,73620,0.4131602488429945
QUEENS,Queens,M,Male,446898,289387,0.4047387351165481
QUEENS,Queens,F,Female,514874,343595,0.4422685088612776
MANHATTAN,Manhattan,M,Male,387323,258137,0.5072263678194484
MANHATTAN,Manhattan,F,Female,452829,314197,0.5341158680290626
BROOKLYN,Brooklyn,M,Male,406857,253477,0.3356368700059562
BROOKLYN,Brooklyn,F,Female,492432,322016,0.3653845155000078
THE BRONX,Bronx,M,Male,201541,141948,0.3020953417412705
THE BRONX,Bronx,F,Female,252538,182836,0.3349857227501947
%all%,%all%,M,Male,1529491,1004393,0.3844447550635192
%all%,%all%,F,Female,1813820,1236264,0.4161688304824606
