Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,84542,59367,0.4737830426272442
STATEN ISLAND,Staten Island,F,Female,98650,71539,0.5066047777048638
QUEENS,Queens,M,Male,431947,279201,0.4941976666777094
QUEENS,Queens,F,Female,499253,332497,0.5282416713865262
MANHATTAN,Manhattan,M,Male,377928,249034,0.5825896151195646
MANHATTAN,Manhattan,F,Female,442879,304807,0.6025157452242333
BROOKLYN,Brooklyn,M,Male,394173,242831,0.4293460235562561
BROOKLYN,Brooklyn,F,Female,478986,310073,0.449009199880994
THE BRONX,Bronx,M,Male,195819,137810,0.4003273441882655
THE BRONX,Bronx,F,Female,245860,177641,0.4219850762152023
%all%,%all%,M,Male,1484409,968243,0.4775467305637412
%all%,%all%,F,Female,1765628,1196557,0.500988414778653
