Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5360,4492,0.4535999192163992
STATEN ISLAND,Staten Island,75to84,75 to 84,15938,13338,0.5865693302256036
STATEN ISLAND,Staten Island,65to74,65 to 74,33960,28063,0.6014488094472664
STATEN ISLAND,Staten Island,55to64,55 to 64,38727,26337,0.3982610010585211
STATEN ISLAND,Staten Island,45to54,45 to 54,28977,17947,0.2796702611730973
STATEN ISLAND,Staten Island,35to44,35 to 44,22047,13410,0.2266197992361511
STATEN ISLAND,Staten Island,25to34,25 to 34,18428,10708,0.1654537307436765
STATEN ISLAND,Staten Island,18to24,18 to 24,9061,4128,0.1040530844290433
STATEN ISLAND,Staten Island,<18,<18,1265,113,0.0010973543446543
STATEN ISLAND,Staten Island,%all%,%all%,173763,118536,0.2489504203569094
QUEENS,Queens,85andUp,85+,24532,19965,0.3867297683130249
QUEENS,Queens,75to84,75 to 84,65394,53103,0.483872445340956
QUEENS,Queens,65to74,65 to 74,139079,110620,0.5299784219860298
QUEENS,Queens,55to64,55 to 64,171657,111541,0.3696060098494806
QUEENS,Queens,45to54,45 to 54,143235,85439,0.2834307479040719
QUEENS,Queens,35to44,35 to 44,130109,75092,0.2433238967121069
QUEENS,Queens,25to34,25 to 34,121870,68524,0.1890326964234239
QUEENS,Queens,18to24,18 to 24,41061,20230,0.1157812458065491
QUEENS,Queens,<18,<18,4443,640,0.0014248471181212
QUEENS,Queens,%all%,%all%,841380,545154,0.2403327309280695
MANHATTAN,Manhattan,85andUp,85+,23269,20262,0.5087679313393286
MANHATTAN,Manhattan,75to84,75 to 84,61255,54359,0.6347526932101268
MANHATTAN,Manhattan,65to74,65 to 74,109633,95567,0.646566493499426
MANHATTAN,Manhattan,55to64,55 to 64,118618,82387,0.4530643116374528
MANHATTAN,Manhattan,45to54,45 to 54,108035,65439,0.3387686520964781
MANHATTAN,Manhattan,35to44,35 to 44,117753,67396,0.2905666998688429
MANHATTAN,Manhattan,25to34,25 to 34,169123,90279,0.2510976467349226
MANHATTAN,Manhattan,18to24,18 to 24,54660,24856,0.1726262665021728
MANHATTAN,Manhattan,<18,<18,4827,973,0.0042737882874941
MANHATTAN,Manhattan,%all%,%all%,767173,501518,0.3112273312443725
BROOKLYN,Brooklyn,85andUp,85+,19968,15821,0.3103373872106709
BROOKLYN,Brooklyn,75to84,75 to 84,56325,44742,0.4194785347971611
BROOKLYN,Brooklyn,65to74,65 to 74,122341,96189,0.4575134487236198
BROOKLYN,Brooklyn,55to64,55 to 64,136516,87769,0.3071692302308083
BROOKLYN,Brooklyn,45to54,45 to 54,122140,71641,0.2425499211148203
BROOKLYN,Brooklyn,35to44,35 to 44,137399,76597,0.2139664679624343
BROOKLYN,Brooklyn,25to34,25 to 34,158539,84280,0.1793035075663612
BROOKLYN,Brooklyn,18to24,18 to 24,39149,18728,0.0901130717540744
BROOKLYN,Brooklyn,<18,<18,3350,620,0.0010781423374077
BROOKLYN,Brooklyn,%all%,%all%,795727,496387,0.193908519189985
THE BRONX,Bronx,85andUp,85+,11490,9453,0.355320091946646
THE BRONX,Bronx,75to84,75 to 84,33964,27578,0.4763809717396534
THE BRONX,Bronx,65to74,65 to 74,71180,56522,0.536462376188936
THE BRONX,Bronx,55to64,55 to 64,94218,63638,0.3893852761636733
THE BRONX,Bronx,45to54,45 to 54,74587,47647,0.2739340805260892
THE BRONX,Bronx,35to44,35 to 44,56941,35417,0.1976505082124423
THE BRONX,Bronx,25to34,25 to 34,45120,27600,0.121637642051275
THE BRONX,Bronx,18to24,18 to 24,19717,9845,0.0711048143593702
THE BRONX,Bronx,<18,<18,1742,281,0.0008045901119157
THE BRONX,Bronx,%all%,%all%,408959,277981,0.1956206698008391
%all%,%all%,85andUp,85+,84619,69993,0.3911578312041042
%all%,%all%,75to84,75 to 84,232876,193120,0.504658549227735
%all%,%all%,65to74,65 to 74,476193,386961,0.538346816547138
%all%,%all%,55to64,55 to 64,559736,371672,0.3720721946134801
%all%,%all%,45to54,45 to 54,476974,288113,0.2802418472366639
%all%,%all%,35to44,35 to 44,464249,267912,0.2356500889255576
%all%,%all%,25to34,25 to 34,513080,281391,0.1896550445878847
%all%,%all%,18to24,18 to 24,163648,77787,0.1103877119545624
%all%,%all%,<18,<18,15627,2627,0.0015415561382866
%all%,%all%,%all%,%all%,2987002,1939576,0.2326518622155194
