Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,89272,65910,0.2849176501102321
STATEN ISLAND,Staten Island,F,Female,103435,78502,0.3206610760049507
QUEENS,Queens,M,Male,475371,315052,0.2853307644606571
QUEENS,Queens,F,Female,544084,372466,0.3199423206872451
MANHATTAN,Manhattan,M,Male,402603,284909,0.3731081222366635
MANHATTAN,Manhattan,F,Female,468215,342674,0.4041870572798805
BROOKLYN,Brooklyn,M,Male,427141,277790,0.2291629887625248
BROOKLYN,Brooklyn,F,Female,513713,349061,0.2590032417977472
THE BRONX,Bronx,M,Male,211119,151261,0.2267292684224368
THE BRONX,Bronx,F,Female,262956,194091,0.2574571506636943
%all%,%all%,M,Male,1605506,1094922,0.2752137934147103
%all%,%all%,F,Female,1892403,1336794,0.3067184150444755
