Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,97417,83319,0.466929210672321
STATEN ISLAND,Staten Island,F,Female,111411,96569,0.4959180616135934
QUEENS,Queens,M,Male,540523,441606,0.505248687433589
QUEENS,Queens,F,Female,606965,502948,0.5321512182010134
MANHATTAN,Manhattan,M,Male,436158,377153,0.5813949247242574
MANHATTAN,Manhattan,F,Female,501864,437689,0.5954549978920868
BROOKLYN,Brooklyn,M,Male,480498,394356,0.42954535309509
BROOKLYN,Brooklyn,F,Female,568236,473967,0.4443043083513821
THE BRONX,Bronx,M,Male,243875,197859,0.4044978678971194
THE BRONX,Bronx,F,Female,297647,244940,0.4204060219968749
%all%,%all%,M,Male,1798471,1494293,0.4807264956317864
%all%,%all%,F,Female,2086123,1756113,0.4982885794981642
