Demo (group)-value,Demo (group)-alias,Borough-value,Borough-alias,AGG(Select indicator %)-alias
White,White,STATEN ISLAND,Staten Island,0.3222908023166051
Latino,Latino,STATEN ISLAND,Staten Island,0.2261332611295382
Black,Black,STATEN ISLAND,Staten Island,0.203867415680043
Asian & NH/PI,Asian & NH/PI,STATEN ISLAND,Staten Island,0.5057740781991912
White,White,QUEENS,Queens,0.3460887215266905
Latino,Latino,QUEENS,Queens,0.2855599706913085
Black,Black,QUEENS,Queens,0.2121717609784888
Asian & NH/PI,Asian & NH/PI,QUEENS,Queens,0.5053311969228428
White,White,MANHATTAN,Manhattan,0.4958222375110872
Latino,Latino,MANHATTAN,Manhattan,0.316962845718253
Black,Black,MANHATTAN,Manhattan,0.280985400280437
Asian & NH/PI,Asian & NH/PI,MANHATTAN,Manhattan,0.5511706225033172
White,White,BROOKLYN,Brooklyn,0.3166993884844699
Latino,Latino,BROOKLYN,Brooklyn,0.2410379611271112
Black,Black,BROOKLYN,Brooklyn,0.208366529674242
Asian & NH/PI,Asian & NH/PI,BROOKLYN,Brooklyn,0.4897613428566964
White,White,THE BRONX,Bronx,0.3439039045078348
Latino,Latino,THE BRONX,Bronx,0.2111037016107373
Black,Black,THE BRONX,Bronx,0.2061186400343424
Asian & NH/PI,Asian & NH/PI,THE BRONX,Bronx,0.38773234644658
White,White,%all%,%all%,0.375841916557046
Latino,Latino,%all%,%all%,0.2550518033165676
Black,Black,%all%,%all%,0.2165519802305559
Asian & NH/PI,Asian & NH/PI,%all%,%all%,0.5033275455926434
