Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5958,5393,0.5445824497626982
STATEN ISLAND,Staten Island,75to84,75 to 84,17165,15737,0.6920708914200274
STATEN ISLAND,Staten Island,65to74,65 to 74,36922,33794,0.7242761310786772
STATEN ISLAND,Staten Island,55to64,55 to 64,45242,39838,0.6024194767881446
STATEN ISLAND,Staten Island,45to54,45 to 54,35961,30646,0.4775603066758088
STATEN ISLAND,Staten Island,35to44,35 to 44,28721,23822,0.4025754554365093
STATEN ISLAND,Staten Island,25to34,25 to 34,24726,20230,0.312582085631731
STATEN ISLAND,Staten Island,18to24,18 to 24,14942,11165,0.2814323371245805
STATEN ISLAND,Staten Island,<18,<18,4214,2059,0.0199951557136561
STATEN ISLAND,Staten Island,%all%,%all%,213851,182684,0.3836746523628403
QUEENS,Queens,85andUp,85+,28909,25504,0.4940223396471518
QUEENS,Queens,75to84,75 to 84,75274,67627,0.616214561532735
QUEENS,Queens,65to74,65 to 74,161646,144863,0.6940360164903476
QUEENS,Queens,55to64,55 to 64,222701,189819,0.6289906239285872
QUEENS,Queens,45to54,45 to 54,204868,167133,0.5544380340295564
QUEENS,Queens,35to44,35 to 44,195542,155017,0.5023083750149242
QUEENS,Queens,25to34,25 to 34,191441,149707,0.4129869517754587
QUEENS,Queens,18to24,18 to 24,84140,59718,0.3417807433057586
QUEENS,Queens,<18,<18,23439,10465,0.0232984767049034
QUEENS,Queens,%all%,%all%,1187960,969853,0.4275625237800346
MANHATTAN,Manhattan,85andUp,85+,25254,23130,0.5807818700956802
MANHATTAN,Manhattan,75to84,75 to 84,65355,61041,0.7127787329833026
MANHATTAN,Manhattan,65to74,65 to 74,118615,110343,0.7465347514540286
MANHATTAN,Manhattan,55to64,55 to 64,139499,124042,0.6821343578978836
MANHATTAN,Manhattan,45to54,45 to 54,135006,116928,0.6053200836250094
MANHATTAN,Manhattan,35to44,35 to 44,152952,130519,0.562711067425092
MANHATTAN,Manhattan,25to34,25 to 34,226273,190762,0.5305762058335528
MANHATTAN,Manhattan,18to24,18 to 24,84337,66020,0.458512476443251
MANHATTAN,Manhattan,<18,<18,22287,8025,0.0352488705109352
MANHATTAN,Manhattan,%all%,%all%,969578,830810,0.5155762685908324
BROOKLYN,Brooklyn,85andUp,85+,23266,20073,0.393742644174186
BROOKLYN,Brooklyn,75to84,75 to 84,64586,56856,0.533053318457543
BROOKLYN,Brooklyn,65to74,65 to 74,141300,124855,0.5938604376840134
BROOKLYN,Brooklyn,55to64,55 to 64,174455,146820,0.5138327471258334
BROOKLYN,Brooklyn,45to54,45 to 54,166856,136583,0.4624195066459918
BROOKLYN,Brooklyn,35to44,35 to 44,190210,155875,0.4354220556111133
BROOKLYN,Brooklyn,25to34,25 to 34,227571,186845,0.3975078769724344
BROOKLYN,Brooklyn,18to24,18 to 24,75032,53745,0.2586035370259893
BROOKLYN,Brooklyn,<18,<18,19730,7842,0.0136367616289538
BROOKLYN,Brooklyn,%all%,%all%,1083006,889494,0.3474717596721439
THE BRONX,Bronx,85andUp,85+,13431,11843,0.4451555959932432
THE BRONX,Bronx,75to84,75 to 84,38393,34472,0.5954675776999542
THE BRONX,Bronx,65to74,65 to 74,81554,72727,0.690267492889366
THE BRONX,Bronx,55to64,55 to 64,117848,100198,0.6130869276383252
THE BRONX,Bronx,45to54,45 to 54,101818,82634,0.4750827714272222
THE BRONX,Bronx,35to44,35 to 44,83598,64982,0.3626429489979649
THE BRONX,Bronx,25to34,25 to 34,69365,52307,0.2305253674918855
THE BRONX,Bronx,18to24,18 to 24,37746,25423,0.1836158146732624
THE BRONX,Bronx,<18,<18,10105,3950,0.0113100745269288
THE BRONX,Bronx,%all%,%all%,553858,448536,0.3156435610699622
%all%,%all%,85andUp,85+,96818,85943,0.4802948507304206
%all%,%all%,75to84,75 to 84,260773,235733,0.6160142594506092
%all%,%all%,65to74,65 to 74,540037,486582,0.67694126976398
%all%,%all%,55to64,55 to 64,699745,600717,0.6013638168374964
%all%,%all%,45to54,45 to 54,644509,533924,0.5193373712536002
%all%,%all%,35to44,35 to 44,651023,530215,0.4663666125431654
%all%,%all%,25to34,25 to 34,739376,599851,0.4042942672334483
%all%,%all%,18to24,18 to 24,296197,216071,0.3066268567978486
%all%,%all%,<18,<18,79775,32341,0.0189780993788829
%all%,%all%,%all%,%all%,4008253,3321377,0.3983986934102068
