Demo (group)-value,Demo (group)-alias,Borough-value,Borough-alias,AGG(Select indicator %)-alias
White,White,STATEN ISLAND,Staten Island,0.315336052254037
Latino,Latino,STATEN ISLAND,Staten Island,0.2023285723955866
Black,Black,STATEN ISLAND,Staten Island,0.1912446006132361
Asian & NH/PI,Asian & NH/PI,STATEN ISLAND,Staten Island,0.4693905465345762
White,White,QUEENS,Queens,0.3133103025955235
Latino,Latino,QUEENS,Queens,0.2303536732500102
Black,Black,QUEENS,Queens,0.1840759235051616
Asian & NH/PI,Asian & NH/PI,QUEENS,Queens,0.4405436972739498
White,White,MANHATTAN,Manhattan,0.4669653291444564
Latino,Latino,MANHATTAN,Manhattan,0.2776973869845332
Black,Black,MANHATTAN,Manhattan,0.2624361317472628
Asian & NH/PI,Asian & NH/PI,MANHATTAN,Manhattan,0.4995011494044228
White,White,BROOKLYN,Brooklyn,0.2900746652388056
Latino,Latino,BROOKLYN,Brooklyn,0.203074766529041
Black,Black,BROOKLYN,Brooklyn,0.1849765850759769
Asian & NH/PI,Asian & NH/PI,BROOKLYN,Brooklyn,0.4256943250550928
White,White,THE BRONX,Bronx,0.3195106751570802
Latino,Latino,THE BRONX,Bronx,0.1846291049371699
Black,Black,THE BRONX,Bronx,0.1886889457636643
Asian & NH/PI,Asian & NH/PI,THE BRONX,Bronx,0.3531916810899952
White,White,%all%,%all%,0.3494729259322231
Latino,Latino,%all%,%all%,0.2166624717877199
Black,Black,%all%,%all%,0.1942461804049406
Asian & NH/PI,Asian & NH/PI,%all%,%all%,0.4434827932252629
