Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,79490,53235,0.3436216660182424
STATEN ISLAND,Staten Island,F,Female,93569,64739,0.3822060103017405
QUEENS,Queens,M,Male,382394,243755,0.3463198847973303
QUEENS,Queens,F,Female,446683,292129,0.3836935334541695
MANHATTAN,Manhattan,M,Male,347768,221468,0.455426348251547
MANHATTAN,Manhattan,F,Female,411720,274624,0.4856274337220578
BROOKLYN,Brooklyn,M,Male,351534,212973,0.2899981356119565
BROOKLYN,Brooklyn,F,Female,432836,274949,0.3211642869491857
THE BRONX,Bronx,M,Male,179755,120680,0.269439707824721
THE BRONX,Bronx,F,Female,227568,156335,0.3018636045063171
%all%,%all%,M,Male,1340941,852111,0.3370518259340071
%all%,%all%,F,Female,1612376,1062776,0.369948856125739
