Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5825,5169,0.5882055942643644
STATEN ISLAND,Staten Island,75to84,75 to 84,16870,15194,0.7418971810545758
STATEN ISLAND,Staten Island,65to74,65 to 74,36205,32389,0.7759489058916822
STATEN ISLAND,Staten Island,55to64,55 to 64,43556,36664,0.6586420686526538
STATEN ISLAND,Staten Island,45to54,45 to 54,34137,27150,0.5319609798666086
STATEN ISLAND,Staten Island,35to44,35 to 44,26930,20615,0.4550985229999662
STATEN ISLAND,Staten Island,25to34,25 to 34,23191,17021,0.3583337196186591
STATEN ISLAND,Staten Island,18to24,18 to 24,13365,8441,0.3368869848338575
STATEN ISLAND,Staten Island,<18,<18,2489,1247,0.0241709288835794
STATEN ISLAND,Staten Island,%all%,%all%,202568,163890,0.425435215891024
QUEENS,Queens,85andUp,85+,28060,24349,0.5435330477767832
QUEENS,Queens,75to84,75 to 84,73312,64376,0.6680160577149344
QUEENS,Queens,65to74,65 to 74,157008,136549,0.7522224921278482
QUEENS,Queens,55to64,55 to 64,212503,168375,0.70415708942043
QUEENS,Queens,45to54,45 to 54,192221,140837,0.6376636172341508
QUEENS,Queens,35to44,35 to 44,181303,127326,0.5874840521706056
QUEENS,Queens,25to34,25 to 34,176875,119106,0.4879335441581506
QUEENS,Queens,18to24,18 to 24,75070,40345,0.4296440001333484
QUEENS,Queens,<18,<18,13907,4803,0.0309614826120489
QUEENS,Queens,%all%,%all%,1110259,826066,0.4894609183963936
MANHATTAN,Manhattan,85andUp,85+,24810,22464,0.622965767275133
MANHATTAN,Manhattan,75to84,75 to 84,64474,59500,0.752866041355244
MANHATTAN,Manhattan,65to74,65 to 74,116518,106895,0.7883122279611802
MANHATTAN,Manhattan,55to64,55 to 64,134861,114903,0.7416304287295148
MANHATTAN,Manhattan,45to54,45 to 54,129194,104646,0.668819469107908
MANHATTAN,Manhattan,35to44,35 to 44,145326,114210,0.6265489973461253
MANHATTAN,Manhattan,25to34,25 to 34,216054,160502,0.600922152080406
MANHATTAN,Manhattan,18to24,18 to 24,78603,50176,0.5459020930910158
MANHATTAN,Manhattan,<18,<18,9713,5137,0.0426632123704316
MANHATTAN,Manhattan,%all%,%all%,919553,738433,0.5706475662443948
BROOKLYN,Brooklyn,85andUp,85+,22539,18808,0.4421145547273441
BROOKLYN,Brooklyn,75to84,75 to 84,62525,53549,0.58620301703528
BROOKLYN,Brooklyn,65to74,65 to 74,136690,116578,0.6501524426496958
BROOKLYN,Brooklyn,55to64,55 to 64,165479,129583,0.5791345127478258
BROOKLYN,Brooklyn,45to54,45 to 54,156496,116043,0.5298375574710698
BROOKLYN,Brooklyn,35to44,35 to 44,178730,131675,0.499265334398552
BROOKLYN,Brooklyn,25to34,25 to 34,214715,152153,0.4568005769709452
BROOKLYN,Brooklyn,18to24,18 to 24,67120,36702,0.3229597061156275
BROOKLYN,Brooklyn,<18,<18,10192,3976,0.0177232688755799
BROOKLYN,Brooklyn,%all%,%all%,1014486,759067,0.3962986097520102
THE BRONX,Bronx,85andUp,85+,13102,11342,0.4924789849449862
THE BRONX,Bronx,75to84,75 to 84,37348,32971,0.6451474556723684
THE BRONX,Bronx,65to74,65 to 74,78957,68797,0.7493977537374794
THE BRONX,Bronx,55to64,55 to 64,111784,90732,0.6839788131412058
THE BRONX,Bronx,45to54,45 to 54,94410,71507,0.542785832108382
THE BRONX,Bronx,35to44,35 to 44,76097,54392,0.424672070571822
THE BRONX,Bronx,25to34,25 to 34,62529,42831,0.2755753666602961
THE BRONX,Bronx,18to24,18 to 24,32683,18193,0.2360506498433008
THE BRONX,Bronx,<18,<18,5430,1879,0.0155477733370186
THE BRONX,Bronx,%all%,%all%,512340,392644,0.36054368451715
%all%,%all%,85andUp,85+,94336,82132,0.527199365143234
%all%,%all%,75to84,75 to 84,254529,225590,0.665131710213267
%all%,%all%,65to74,65 to 74,525378,461208,0.7309149340215222
%all%,%all%,55to64,55 to 64,668183,540257,0.668902460269859
%all%,%all%,45to54,45 to 54,606458,460183,0.5898897661384688
%all%,%all%,35to44,35 to 44,608386,448218,0.5351242758856054
%all%,%all%,25to34,25 to 34,693364,491613,0.4673212019419034
%all%,%all%,18to24,18 to 24,266841,153857,0.378674681446352
%all%,%all%,<18,<18,41731,17042,0.0244882676843685
%all%,%all%,%all%,%all%,3759206,2880100,0.450916218983816
