Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,95271,77996,0.3371633597025894
STATEN ISLAND,Staten Island,F,Female,109321,91460,0.3735912717053425
QUEENS,Queens,M,Male,522371,396541,0.3591322913994941
QUEENS,Queens,F,Female,590108,459102,0.3943612552881487
MANHATTAN,Manhattan,M,Male,427371,350741,0.459319698224379
MANHATTAN,Manhattan,F,Female,493159,411920,0.4858633355163462
BROOKLYN,Brooklyn,M,Male,463930,353820,0.2918839723674594
BROOKLYN,Brooklyn,F,Female,551609,432677,0.321046308958388
THE BRONX,Bronx,M,Male,232280,179168,0.2685598373983456
THE BRONX,Bronx,F,Female,285968,226085,0.2998964398545081
%all%,%all%,M,Male,1741223,1358266,0.3414065461523514
%all%,%all%,F,Female,2030165,1621244,0.3719835592322868
