Age Group (group)-value,Age Group (group)-alias,Race/ Ethnicity-value,Race/ Ethnicity-alias,Residency -value,Residency -alias,SUM(At least 1 dose)-alias,AGG(% at least 1 dose)-value,AGG(% at least 1 dose)-alias
All ages (includes <18),All ages (includes <18),Other,Other,NYC,NYC,317086,0.107822381391844,0.107822381391844
All ages (includes <18),All ages (includes <18),NH/PI,NH/PI,NYC,NYC,4570,0.0015539894002281,0.0015539894002281
All ages (includes <18),All ages (includes <18),AI/AN,AI/AN,NYC,NYC,8679,0.0029512196946564,0.0029512196946564
All ages (includes <18),All ages (includes <18),Black,Black,NYC,NYC,390196,0.1326828113810511,0.1326828113810511
All ages (includes <18),All ages (includes <18),Latino,Latino,NYC,NYC,595077,0.2023508425206864,0.2023508425206864
All ages (includes <18),All ages (includes <18),Asian,Asian,NYC,NYC,614210,0.2088568554735451,0.2088568554735451
All ages (includes <18),All ages (includes <18),White,White,NYC,NYC,1011000,0.3437819001379888,0.3437819001379888
All ages (includes <18),All ages (includes <18),Other,Other,Non- NYC,Non- NYC,61140,0.1094847376771472,0.1094847376771472
All ages (includes <18),All ages (includes <18),NH/PI,NH/PI,Non- NYC,Non- NYC,791,0.0014164610321005,0.0014164610321005
All ages (includes <18),All ages (includes <18),AI/AN,AI/AN,Non- NYC,Non- NYC,1365,0.0024443354093769,0.0024443354093769
All ages (includes <18),All ages (includes <18),Black,Black,Non- NYC,Non- NYC,43090,0.0771622071721994,0.0771622071721994
All ages (includes <18),All ages (includes <18),Latino,Latino,Non- NYC,Non- NYC,64073,0.1147369250439622,0.1147369250439622
All ages (includes <18),All ages (includes <18),Asian,Asian,Non- NYC,Non- NYC,72195,0.1292811684102329,0.1292811684102329
All ages (includes <18),All ages (includes <18),White,White,Non- NYC,Non- NYC,315780,0.5654741652549808,0.5654741652549808
18 to 64 years,18 to 64 years,Other,Other,NYC,NYC,232889,0.1066235146858052,0.1066235146858052
18 to 64 years,18 to 64 years,NH/PI,NH/PI,NYC,NYC,3593,0.001644982323193,0.001644982323193
18 to 64 years,18 to 64 years,AI/AN,AI/AN,NYC,NYC,6411,0.0029351465833539,0.0029351465833539
18 to 64 years,18 to 64 years,Black,Black,NYC,NYC,267125,0.1222977743064108,0.1222977743064108
18 to 64 years,18 to 64 years,Latino,Latino,NYC,NYC,457406,0.2094140786313454,0.2094140786313454
18 to 64 years,18 to 64 years,Asian,Asian,NYC,NYC,486728,0.2228385628174477,0.2228385628174477
18 to 64 years,18 to 64 years,White,White,NYC,NYC,730066,0.334245940652444,0.334245940652444
18 to 64 years,18 to 64 years,Other,Other,Non- NYC,Non- NYC,43862,0.1065905224787363,0.1065905224787363
18 to 64 years,18 to 64 years,NH/PI,NH/PI,Non- NYC,Non- NYC,647,0.0015722964763062,0.0015722964763062
18 to 64 years,18 to 64 years,AI/AN,AI/AN,Non- NYC,Non- NYC,1010,0.0024544349939247,0.0024544349939247
18 to 64 years,18 to 64 years,Black,Black,Non- NYC,Non- NYC,34228,0.0831786148238153,0.0831786148238153
18 to 64 years,18 to 64 years,Latino,Latino,Non- NYC,Non- NYC,53893,0.1309671931956258,0.1309671931956258
18 to 64 years,18 to 64 years,Asian,Asian,Non- NYC,Non- NYC,58924,0.1431931956257594,0.1431931956257594
18 to 64 years,18 to 64 years,White,White,Non- NYC,Non- NYC,218936,0.5320437424058324,0.5320437424058324
65+ years,65+ years,Other,Other,NYC,NYC,82069,0.1107741190063547,0.1107741190063547
65+ years,65+ years,NH/PI,NH/PI,NYC,NYC,947,0.0012782304000173,0.0012782304000173
65+ years,65+ years,AI/AN,AI/AN,NYC,NYC,2128,0.0028723065377368,0.0028723065377368
65+ years,65+ years,Black,Black,NYC,NYC,121433,0.1639063908820465,0.1639063908820465
65+ years,65+ years,Latino,Latino,NYC,NYC,134596,0.1816733885118537,0.1816733885118537
65+ years,65+ years,Asian,Asian,NYC,NYC,123087,0.1661389073357197,0.1661389073357197
65+ years,65+ years,White,White,NYC,NYC,276608,0.3733566573262713,0.3733566573262713
65+ years,65+ years,Other,Other,Non- NYC,Non- NYC,17004,0.118064475812891,0.118064475812891
65+ years,65+ years,NH/PI,NH/PI,Non- NYC,Non- NYC,137,0.0009512369552085,0.0009512369552085
65+ years,65+ years,AI/AN,AI/AN,Non- NYC,Non- NYC,345,0.0023954507266201,0.0023954507266201
65+ years,65+ years,Black,Black,Non- NYC,Non- NYC,8722,0.0605597717031308,0.0605597717031308
65+ years,65+ years,Latino,Latino,Non- NYC,Non- NYC,9747,0.0676766905285961,0.0676766905285961
65+ years,65+ years,Asian,Asian,Non- NYC,Non- NYC,12809,0.088937183644279,0.088937183644279
65+ years,65+ years,White,White,Non- NYC,Non- NYC,95259,0.6614151906292746,0.6614151906292746
