Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5657,4950,0.4998485307482582
STATEN ISLAND,Staten Island,75to84,75 to 84,16602,14669,0.6451031267865782
STATEN ISLAND,Staten Island,65to74,65 to 74,35552,31172,0.6680811847660688
STATEN ISLAND,Staten Island,55to64,55 to 64,42257,34011,0.5143051565099048
STATEN ISLAND,Staten Island,45to54,45 to 54,32709,24103,0.3755999501340148
STATEN ISLAND,Staten Island,35to44,35 to 44,25572,17928,0.3029708993814852
STATEN ISLAND,Staten Island,25to34,25 to 34,21938,14479,0.2237210092862992
STATEN ISLAND,Staten Island,18to24,18 to 24,12275,6231,0.1570626863075021
STATEN ISLAND,Staten Island,%all%,%all%,192562,147543,0.3953794995017551
QUEENS,Queens,85andUp,85+,27140,23069,0.4468554482951751
QUEENS,Queens,75to84,75 to 84,71478,61200,0.5576519905629908
QUEENS,Queens,65to74,65 to 74,152749,128927,0.6176869283257356
QUEENS,Queens,55to64,55 to 64,203036,150667,0.4992552396517128
QUEENS,Queens,45to54,45 to 54,180453,119316,0.395812487469683
QUEENS,Queens,35to44,35 to 44,168814,104424,0.3383696610859353
QUEENS,Queens,25to34,25 to 34,164138,95526,0.2635213554162629
QUEENS,Queens,18to24,18 to 24,67489,28796,0.1648065622464353
QUEENS,Queens,%all%,%all%,1035297,711925,0.3913483685200463
MANHATTAN,Manhattan,85andUp,85+,24394,21802,0.547436503753827
MANHATTAN,Manhattan,75to84,75 to 84,63623,57862,0.6756573949948372
MANHATTAN,Manhattan,65to74,65 to 74,114699,103416,0.6996695563503786
MANHATTAN,Manhattan,55to64,55 to 64,130717,106943,0.5881031798638634
MANHATTAN,Manhattan,45to54,45 to 54,124210,92732,0.4800607381868702
MANHATTAN,Manhattan,35to44,35 to 44,139204,96618,0.4165525165874512
MANHATTAN,Manhattan,25to34,25 to 34,206373,130343,0.3625297197395853
MANHATTAN,Manhattan,18to24,18 to 24,73737,37407,0.2597936414164298
MANHATTAN,Manhattan,%all%,%all%,876957,647123,0.4676577813851062
BROOKLYN,Brooklyn,85andUp,85+,21899,17902,0.3511573165947431
BROOKLYN,Brooklyn,75to84,75 to 84,60841,50700,0.475337752318092
BROOKLYN,Brooklyn,65to74,65 to 74,132598,110031,0.523351550348882
BROOKLYN,Brooklyn,55to64,55 to 64,157927,116474,0.4076294468651023
BROOKLYN,Brooklyn,45to54,45 to 54,147865,99570,0.3371071822755497
BROOKLYN,Brooklyn,35to44,35 to 44,169049,108113,0.3020034303017437
BROOKLYN,Brooklyn,25to34,25 to 34,203858,120325,0.2559883074029713
BROOKLYN,Brooklyn,18to24,18 to 24,61042,26699,0.128466942693402
BROOKLYN,Brooklyn,%all%,%all%,955079,649814,0.32738864128083
THE BRONX,Bronx,85andUp,85+,12709,10901,0.4097476274527015
THE BRONX,Bronx,75to84,75 to 84,36422,31578,0.5454767686414814
THE BRONX,Bronx,65to74,65 to 74,76653,65368,0.6204216518650856
THE BRONX,Bronx,55to64,55 to 64,106695,83603,0.511546202632257
THE BRONX,Bronx,45to54,45 to 54,88560,63725,0.3663703755016062
THE BRONX,Bronx,35to44,35 to 44,70265,46907,0.2617723801767804
THE BRONX,Bronx,25to34,25 to 34,57287,36425,0.1605308373810757
THE BRONX,Bronx,18to24,18 to 24,28727,14253,0.1029412817739059
THE BRONX,Bronx,%all%,%all%,477318,352760,0.3291364177325316
%all%,%all%,85andUp,85+,91799,78624,0.4393924152499749
%all%,%all%,75to84,75 to 84,248966,216009,0.5644717717488288
%all%,%all%,65to74,65 to 74,512251,438914,0.6106247261041048
%all%,%all%,55to64,55 to 64,640632,491698,0.4922274315715442
%all%,%all%,45to54,45 to 54,573797,399446,0.3885332661535454
%all%,%all%,35to44,35 to 44,572904,373990,0.3289541967409795
%all%,%all%,25to34,25 to 34,653594,397098,0.2676405389502857
%all%,%all%,18to24,18 to 24,243270,113386,0.1609063353475518
%all%,%all%,%all%,%all%,3537213,2509165,0.378302494895992
