Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,6027,5455,0.6086034534989399
STATEN ISLAND,Staten Island,75to84,75 to 84,17276,15857,0.75975196798452
STATEN ISLAND,Staten Island,65to74,65 to 74,37230,34142,0.7979168006172442
STATEN ISLAND,Staten Island,55to64,55 to 64,45779,40601,0.6922576742779374
STATEN ISLAND,Staten Island,45to54,45 to 54,36666,31429,0.5713706912672194
STATEN ISLAND,Staten Island,35to44,35 to 44,29468,24580,0.4979889816473452
STATEN ISLAND,Staten Island,25to34,25 to 34,25371,20947,0.3920178000278126
STATEN ISLAND,Staten Island,18to24,18 to 24,15562,11776,0.3922660125689854
STATEN ISLAND,Staten Island,<18,<18,5170,2205,0.0502063890430316
STATEN ISLAND,Staten Island,%all%,%all%,218549,186992,0.4589986621666178
QUEENS,Queens,85andUp,85+,29145,25910,0.5645499172293068
QUEENS,Queens,75to84,75 to 84,75937,68644,0.6919349543689842
QUEENS,Queens,65to74,65 to 74,163272,147142,0.7822332029877334
QUEENS,Queens,55to64,55 to 64,226362,195492,0.7500807380384622
QUEENS,Queens,45to54,45 to 54,209575,174361,0.6952328443918572
QUEENS,Queens,35to44,35 to 44,201315,162653,0.6523298123181938
QUEENS,Queens,25to34,25 to 34,197355,157453,0.5444303864725474
QUEENS,Queens,18to24,18 to 24,88235,64701,0.504990520204689
QUEENS,Queens,<18,<18,30288,11760,0.0674308898650849
QUEENS,Queens,%all%,%all%,1221484,1008116,0.5384947840517396
MANHATTAN,Manhattan,85andUp,85+,25431,23420,0.6385587435539662
MANHATTAN,Manhattan,75to84,75 to 84,65710,61564,0.7672988736149934
MANHATTAN,Manhattan,65to74,65 to 74,119428,111457,0.8080000751896516
MANHATTAN,Manhattan,55to64,55 to 64,141219,126553,0.7765944751614874
MANHATTAN,Manhattan,45to54,45 to 54,137246,120109,0.7105035594314282
MANHATTAN,Manhattan,35to44,35 to 44,155876,134503,0.6720335763065428
MANHATTAN,Manhattan,25to34,25 to 34,230357,197104,0.6407038249085232
MANHATTAN,Manhattan,18to24,18 to 24,86789,69307,0.6027543065439764
MANHATTAN,Manhattan,<18,<18,26747,8548,0.1174830578885962
MANHATTAN,Manhattan,%all%,%all%,988803,852565,0.6136220809949579
BROOKLYN,Brooklyn,85andUp,85+,23551,20521,0.4619654766575128
BROOKLYN,Brooklyn,75to84,75 to 84,65306,57869,0.612276277177225
BROOKLYN,Brooklyn,65to74,65 to 74,143078,127138,0.6805363317684774
BROOKLYN,Brooklyn,55to64,55 to 64,177892,151541,0.6225768631774198
BROOKLYN,Brooklyn,45to54,45 to 54,171059,142000,0.5791424876255222
BROOKLYN,Brooklyn,35to44,35 to 44,195017,161868,0.544761526987089
BROOKLYN,Brooklyn,25to34,25 to 34,232849,193811,0.495380190238724
BROOKLYN,Brooklyn,18to24,18 to 24,78626,57726,0.3783228523993941
BROOKLYN,Brooklyn,<18,<18,25463,8695,0.0442786102216337
BROOKLYN,Brooklyn,%all%,%all%,1112841,921169,0.434719987437024
THE BRONX,Bronx,85andUp,85+,13554,12115,0.5094687957521252
THE BRONX,Bronx,75to84,75 to 84,38730,35094,0.66902005350195
THE BRONX,Bronx,65to74,65 to 74,82369,73938,0.7817817746064624
THE BRONX,Bronx,55to64,55 to 64,119698,103019,0.7324026334303304
THE BRONX,Bronx,45to54,45 to 54,104124,85817,0.5986339580812748
THE BRONX,Bronx,35to44,35 to 44,86350,68268,0.4818906565814268
THE BRONX,Bronx,25to34,25 to 34,72136,55166,0.3179149618482164
THE BRONX,Bronx,18to24,18 to 24,40009,27598,0.2889621653330668
THE BRONX,Bronx,<18,<18,13233,4538,0.037890181320215
THE BRONX,Bronx,%all%,%all%,570203,465553,0.4012630099986972
%all%,%all%,85andUp,85+,97708,87421,0.5460438811208352
%all%,%all%,75to84,75 to 84,262959,239028,0.687160871201201
%all%,%all%,65to74,65 to 74,545377,493817,0.7587378877148562
%all%,%all%,55to64,55 to 64,710950,617206,0.7117155092674554
%all%,%all%,45to54,45 to 54,658670,553716,0.6406753514050854
%all%,%all%,35to44,35 to 44,668026,551872,0.5875824386536794
%all%,%all%,25to34,25 to 34,758068,624481,0.5109311255180464
%all%,%all%,18to24,18 to 24,309221,231108,0.4388162376528435
%all%,%all%,<18,<18,100901,35746,0.0592099565699473
%all%,%all%,%all%,%all%,4111880,3434395,0.493219414555939
