Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,84632,58624,0.3658496520122768
STATEN ISLAND,Staten Island,F,Female,98894,70765,0.4039573061888053
QUEENS,Queens,M,Male,429607,274808,0.3890789257889158
QUEENS,Queens,F,Female,496920,327440,0.4268463107932156
MANHATTAN,Manhattan,M,Male,377638,245533,0.4945431877027722
MANHATTAN,Manhattan,F,Female,442929,301108,0.5224387292117878
BROOKLYN,Brooklyn,M,Male,391967,238402,0.3233533576308743
BROOKLYN,Brooklyn,F,Female,476554,305303,0.3536030404189629
THE BRONX,Bronx,M,Male,194877,135905,0.2921064890643273
THE BRONX,Bronx,F,Female,244699,175200,0.3245874734544896
%all%,%all%,M,Male,1478721,953272,0.3716834768248275
%all%,%all%,F,Female,1759996,1179816,0.403819274775782
