Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5903,5294,0.534585479147733
STATEN ISLAND,Staten Island,75to84,75 to 84,17022,15487,0.6810765644927218
STATEN ISLAND,Staten Island,65to74,65 to 74,36593,33193,0.7113954435371526
STATEN ISLAND,Staten Island,55to64,55 to 64,44468,38361,0.5800846816875852
STATEN ISLAND,Staten Island,45to54,45 to 54,35092,29100,0.4534688025930312
STATEN ISLAND,Staten Island,35to44,35 to 44,27796,22390,0.3783756379490993
STATEN ISLAND,Staten Island,25to34,25 to 34,23974,18811,0.2906565305397179
STATEN ISLAND,Staten Island,18to24,18 to 24,14138,9947,0.2507306276200808
STATEN ISLAND,Staten Island,<18,<18,2753,1733,0.0168293369848305
STATEN ISLAND,Staten Island,%all%,%all%,207739,174316,0.3661001001799877
QUEENS,Queens,85andUp,85+,28506,24931,0.4829231081298284
QUEENS,Queens,75to84,75 to 84,74313,66107,0.6023643813749614
QUEENS,Queens,65to74,65 to 74,159352,141025,0.6756482278121484
QUEENS,Queens,55to64,55 to 64,217659,179675,0.595377124283496
QUEENS,Queens,45to54,45 to 54,198499,154738,0.513319527021387
QUEENS,Queens,35to44,35 to 44,188504,142209,0.4608060516104514
QUEENS,Queens,25to34,25 to 34,184023,135882,0.3748488245783622
QUEENS,Queens,18to24,18 to 24,79574,50746,0.290431789406779
QUEENS,Queens,<18,<18,15331,7927,0.0176480673521041
QUEENS,Queens,%all%,%all%,1145761,903240,0.3981959884426593
MANHATTAN,Manhattan,85andUp,85+,25024,22801,0.5725208568980372
MANHATTAN,Manhattan,75to84,75 to 84,64940,60296,0.70407933166169
MANHATTAN,Manhattan,65to74,65 to 74,117506,108676,0.7352565241929078
MANHATTAN,Manhattan,55to64,55 to 64,137163,119906,0.6593895802881574
MANHATTAN,Manhattan,45to54,45 to 54,132010,111686,0.5781829746488676
MANHATTAN,Manhattan,35to44,35 to 44,149017,123689,0.5332646527995328
MANHATTAN,Manhattan,25to34,25 to 34,221299,179312,0.4987297292984242
MANHATTAN,Manhattan,18to24,18 to 24,81535,59811,0.4153906350885685
MANHATTAN,Manhattan,<18,<18,10318,6987,0.0306895773532591
MANHATTAN,Manhattan,%all%,%all%,938812,793164,0.4922142674023892
BROOKLYN,Brooklyn,85andUp,85+,22949,19425,0.3810317771675167
BROOKLYN,Brooklyn,75to84,75 to 84,63667,55342,0.5188588143745136
BROOKLYN,Brooklyn,65to74,65 to 74,139129,121019,0.5756148837297794
BROOKLYN,Brooklyn,55to64,55 to 64,170060,138941,0.486258246277145
BROOKLYN,Brooklyn,45to54,45 to 54,161678,127365,0.4312107690120055
BROOKLYN,Brooklyn,35to44,35 to 44,184515,145511,0.4064712027844664
BROOKLYN,Brooklyn,25to34,25 to 34,221203,172903,0.3678466346552748
BROOKLYN,Brooklyn,18to24,18 to 24,71070,46483,0.2236611445079368
BROOKLYN,Brooklyn,<18,<18,11234,6265,0.0108944544255797
BROOKLYN,Brooklyn,%all%,%all%,1045505,833254,0.3255021772309342
THE BRONX,Bronx,85andUp,85+,13277,11589,0.4356082244334793
THE BRONX,Bronx,75to84,75 to 84,37878,33736,0.5827539510700178
THE BRONX,Bronx,65to74,65 to 74,80233,70889,0.6728226422571296
THE BRONX,Bronx,55to64,55 to 64,114747,95698,0.5855525339940162
THE BRONX,Bronx,45to54,45 to 54,97948,77346,0.4446807856186306
THE BRONX,Bronx,35to44,35 to 44,79644,59858,0.3340476076624324
THE BRONX,Bronx,25to34,25 to 34,65738,47812,0.2107151790491144
THE BRONX,Bronx,18to24,18 to 24,35058,22074,0.159427899661629
THE BRONX,Bronx,<18,<18,6108,3001,0.0085927933304591
THE BRONX,Bronx,%all%,%all%,530631,422003,0.2969717697179429
%all%,%all%,85andUp,85+,95659,84040,0.4696598821938326
%all%,%all%,75to84,75 to 84,257820,230968,0.603562426460395
%all%,%all%,65to74,65 to 74,532813,474802,0.6605527306116488
%all%,%all%,55to64,55 to 64,684097,572581,0.5731975216426878
%all%,%all%,45to54,45 to 54,625227,500235,0.4865687436958158
%all%,%all%,35to44,35 to 44,629476,493657,0.4342109198121921
%all%,%all%,25to34,25 to 34,716237,554720,0.3738763724987346
%all%,%all%,18to24,18 to 24,281375,189061,0.2682969032080106
%all%,%all%,<18,<18,45744,25913,0.0152060693610276
%all%,%all%,%all%,%all%,3868448,3125977,0.3749604915161266
