Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,76089,50887,0.3289197250680846
STATEN ISLAND,Staten Island,F,Female,89964,62198,0.3674804851049577
QUEENS,Queens,M,Male,357435,225928,0.3237154558453683
QUEENS,Queens,F,Female,419808,272222,0.3606083394539931
MANHATTAN,Manhattan,M,Male,325041,205715,0.4256637633768232
MANHATTAN,Manhattan,F,Female,387649,257436,0.4572354732704798
BROOKLYN,Brooklyn,M,Male,327654,196259,0.2702983185859689
BROOKLYN,Brooklyn,F,Female,406877,254677,0.3019027104515886
THE BRONX,Bronx,M,Male,170116,111976,0.2549915459169994
THE BRONX,Bronx,F,Female,216770,145512,0.2875403112425049
%all%,%all%,M,Male,1256335,790765,0.3157857099863461
%all%,%all%,F,Female,1521068,992045,0.3489988480909326
