Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,85382,59445,0.2569705615354688
STATEN ISLAND,Staten Island,F,Female,99619,71621,0.2925539084934215
QUEENS,Queens,M,Male,435878,279622,0.2532431440524671
QUEENS,Queens,F,Female,503549,332907,0.2859617741029482
MANHATTAN,Manhattan,M,Male,381309,249642,0.3269235364674515
MANHATTAN,Manhattan,F,Female,446574,305455,0.3602869128717846
BROOKLYN,Brooklyn,M,Male,397213,243217,0.2006419764493142
BROOKLYN,Brooklyn,F,Female,482220,310455,0.2303575920321078
THE BRONX,Bronx,M,Male,197261,138007,0.2068624837015174
THE BRONX,Bronx,F,Female,247519,177828,0.2358846633188733
%all%,%all%,M,Male,1497043,969933,0.2437972205217451
%all%,%all%,F,Female,1779481,1198266,0.2749340947982138
