Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,88292,65763,0.4947984717613096
STATEN ISLAND,Staten Island,F,Female,102295,78328,0.5253232208344556
QUEENS,Queens,M,Male,469962,314487,0.5376912533880074
QUEENS,Queens,F,Female,538247,371874,0.5694998225324306
MANHATTAN,Manhattan,M,Male,398502,284050,0.6143051766589848
MANHATTAN,Manhattan,F,Female,463803,341714,0.6309818487267066
BROOKLYN,Brooklyn,M,Male,423077,277254,0.460829198367494
BROOKLYN,Brooklyn,F,Female,509397,348506,0.4775169616476864
THE BRONX,Bronx,M,Male,209170,150976,0.4276217863632206
THE BRONX,Bronx,F,Female,260733,193822,0.4475125472904025
%all%,%all%,M,Male,1589003,1092530,0.5111954909367812
%all%,%all%,F,Female,1874475,1334244,0.5318732251596686
