COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,28.9405677336251,38813,46.17950400613341,24324,28.9405677336251,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,21.6581983539539,13782,34.41241523105748,8674,21.6581983539539,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,16.6716778339749,24712,28.49961971729308,14456,16.6716778339749,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,32.5147250924714,18060,46.648866791391306,12588,32.5147250924714,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,27.6696131456468,24688,39.15553188924266,17446,27.6696131456468,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,25.4179022587754,21817,37.2826659660954,14874,25.4179022587754,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,26.7090796394464,16898,38.4339630202985,11743,26.7090796394464,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,24.987021086891,5050,33.68511919081678,3746,24.987021086891,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,41.4400770526999,33821,57.900720730371035,24206,41.4400770526999,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,40.7043856861218,33457,57.134025503464336,23836,40.7043856861218,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,39.5015517383725,26099,55.095713917260724,18712,39.5015517383725,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,38.4469605824923,4472,63.96384215956316,2688,38.4469605824923,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,23.1019549761403,4823,32.34273696659629,3445,23.1019549761403,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,20.7673965596554,9644,35.6054706526785,5625,20.7673965596554,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,21.9482326047849,38645,40.854941910886375,20761,21.9482326047849,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,31.9769448734164,12916,50.776274893662034,8134,31.9769448734164,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,17.3423077665871,9675,25.395312190363256,6607,17.3423077665871,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,24.2750838898561,16801,35.12277681996841,11612,24.2750838898561,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,18.750118290735,5528,27.5813341966958,3758,18.750118290735,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,18.7498731828713,18643,27.42459483353749,12746,18.7498731828713,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,27.8216437231025,15128,38.88449983768426,10824,27.8216437231025,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,17.2496526434484,7933,24.492839523980027,5587,17.2496526434484,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,34.9473502546424,5831,49.957832639083236,4079,34.9473502546424,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,24.0924022067453,17326,35.720089049638005,11686,24.0924022067453,"48,505",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,23.929377407737398,13101,34.85643466964287,8994,23.929377407737398,"37,586",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,28.9560672423027,17837,43.0910538462333,11986,28.9560672423027,"41,394",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,18.5151237316547,8557,26.600724273299075,5956,18.5151237316547,"32,168",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,30.6066630514356,7916,42.60283888080962,5687,30.6066630514356,"18,581",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,26.0179078142286,8757,37.356750078570194,6099,26.0179078142286,"23,442",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,25.6984522582346,27701,36.779789512030845,19355,25.6984522582346,"75,316",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,23.4880346080902,11401,36.728443638298764,7291,23.4880346080902,"31,041",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,20.8642650549446,8708,32.997824209672714,5506,20.8642650549446,"26,390",40.68421767075783,40.6842,-73.85148534986325,-73.8515
13226122797477619450,Ocean Hill-Brownsville,11212,14.7538788832886,16991,22.971058013924356,10913,14.7538788832886,"73,967",40.663205105824936,40.6632,-73.91367297533805,-73.9137
14285113515916235053,New Dorp/Todt Hill,10304,25.7550889990065,15816,37.758851279967246,10788,25.7550889990065,"41,887",40.610997855936304,40.6110,-74.09249648485172,-74.0925
7871365334414836712,Mott Haven/Port Morris,10454,17.0685884878408,9951,26.304711792241548,6457,17.0685884878408,"37,830",40.803927383985425,40.8039,-73.91259257607629,-73.9126
5884942442616128710,Mott Haven,10455,18.1912451912023,11214,26.76769762159074,7621,18.1912451912023,"41,894",40.81439773644144,40.8144,-73.90969324670235,-73.9097
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,31.6205431395706,21326,43.43572966148038,15525,31.6205431395706,"49,098",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,17.3899602542147,20580,26.15738795729707,13682,17.3899602542147,"78,678",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,17.2585632869767,22352,25.14591008346932,15341,17.2585632869767,"88,889",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,26.0832860689661,13978,38.153220246128924,9556,26.0832860689661,"36,636",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,22.7137857933529,12791,35.38758027804825,8210,22.7137857933529,"36,145",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,37.2735513193941,49110,53.601877168241394,34150,37.2735513193941,"91,620",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,34.7923799563163,3678,63.82362767048957,2005,34.7923799563163,"5,763",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,37.0431381579423,3733,59.39949946030867,2328,37.0431381579423,"6,285",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,41.0844623976115,36863,59.665781718597174,25383,41.0844623976115,"61,782",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,30.2328413213705,22516,42.63843753159894,15965,30.2328413213705,"52,807",40.573044245370184,40.5730,-74.13111792428568,-74.1311
12241881246569873691,Lenox Hill/Upper East Side,10075,48.7057634641364,15597,67.68209129990507,11224,48.7057634641364,"23,045",40.77278389700894,40.7728,-73.95475581857359,-73.9548
12041298690412720261,Lenox Hill/Upper East Side,10065,45.1806676384574,17160,61.50735872081937,12605,45.1806676384574,"27,899",40.76384107283376,40.7638,-73.96118817421443,-73.9612
6136035347793680985,Lenox Hill/Upper East Side,10021,44.0299966618481,26493,57.74972531127,20199,44.0299966618481,"45,876",40.76546008702753,40.7655,-73.95747906346895,-73.9575
13568842172321599915,Laurelton/Rosedale,11413,16.9949779415256,10367,23.99386304232548,7343,16.9949779415256,"43,207",40.66408016462025,40.6641,-73.75057297474643,-73.7506
9614305802080270957,Kips Bay/Murray Hill/NoMad,10016,39.2892799820383,31581,62.03043299068894,20003,39.2892799820383,"50,912",40.74479999580176,40.7448,-73.97277641016387,-73.9728
