Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,72701,47236,0.3142739808930965
STATEN ISLAND,Staten Island,F,Female,86339,57874,0.3526732649001483
QUEENS,Queens,M,Male,334589,206315,0.3030246916386082
QUEENS,Queens,F,Female,394879,249350,0.3391947282454202
MANHATTAN,Manhattan,M,Male,307387,191737,0.4025446243185062
MANHATTAN,Manhattan,F,Female,368254,241654,0.4343588967693642
BROOKLYN,Brooklyn,M,Male,307048,180512,0.2532993893716683
BROOKLYN,Brooklyn,F,Female,384129,235850,0.2850236957681518
THE BRONX,Bronx,M,Male,160660,104087,0.240817687736751
THE BRONX,Bronx,F,Female,205573,135639,0.2726877538545715
%all%,%all%,M,Male,1182385,729887,0.2971980297470068
%all%,%all%,F,Female,1439174,920367,0.3302088191996807
