Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5209,4277,0.5260022215490257
STATEN ISLAND,Staten Island,75to84,75 to 84,15552,12584,0.6839350894938212
STATEN ISLAND,Staten Island,65to74,65 to 74,32938,26208,0.705930259971281
STATEN ISLAND,Staten Island,55to64,55 to 64,36435,22295,0.550960229850295
STATEN ISLAND,Staten Island,45to54,45 to 54,26364,15586,0.4108333852770679
STATEN ISLAND,Staten Island,35to44,35 to 44,19746,11803,0.3336938520296076
STATEN ISLAND,Staten Island,25to34,25 to 34,15978,9378,0.2468826774208502
STATEN ISLAND,Staten Island,18to24,18 to 24,6920,3373,0.1744300737037257
STATEN ISLAND,Staten Island,<18,<18,553,99,0.0053702385185293
STATEN ISLAND,Staten Island,%all%,%all%,159695,105603,0.3353929386759858
QUEENS,Queens,85andUp,85+,23382,18103,0.4529183792985298
QUEENS,Queens,75to84,75 to 84,62463,48294,0.569160396838825
QUEENS,Queens,65to74,65 to 74,132118,99297,0.6329749516900226
QUEENS,Queens,55to64,55 to 64,155855,90639,0.516446370976509
QUEENS,Queens,45to54,45 to 54,124613,71026,0.4133844706582488
QUEENS,Queens,35to44,35 to 44,110330,62535,0.3575071315752245
QUEENS,Queens,25to34,25 to 34,100151,56996,0.2762800417299389
QUEENS,Queens,18to24,18 to 24,29615,16105,0.169493899879434
QUEENS,Queens,<18,<18,1768,470,0.0039361401638098
QUEENS,Queens,%all%,%all%,740295,463465,0.3263612099377336
MANHATTAN,Manhattan,85andUp,85+,22570,19388,0.5667205710358626
MANHATTAN,Manhattan,75to84,75 to 84,59767,52263,0.6979021728709072
MANHATTAN,Manhattan,65to74,65 to 74,106427,90945,0.7200407274860926
MANHATTAN,Manhattan,55to64,55 to 64,111038,68212,0.6106224894170136
MANHATTAN,Manhattan,45to54,45 to 54,97176,55086,0.503066711534824
MANHATTAN,Manhattan,35to44,35 to 44,102720,56773,0.4428602796980169
MANHATTAN,Manhattan,25to34,25 to 34,140036,75156,0.3894893614037774
MANHATTAN,Manhattan,18to24,18 to 24,40493,19355,0.2812260785915869
MANHATTAN,Manhattan,<18,<18,2380,684,0.0104538706312805
MANHATTAN,Manhattan,%all%,%all%,682607,437862,0.4236058424597469
BROOKLYN,Brooklyn,85andUp,85+,19039,14541,0.3734601804629266
BROOKLYN,Brooklyn,75to84,75 to 84,53742,40950,0.5038580174571774
BROOKLYN,Brooklyn,65to74,65 to 74,116578,87452,0.5544917072149846
BROOKLYN,Brooklyn,55to64,55 to 64,124742,71455,0.4365653490121966
BROOKLYN,Brooklyn,45to54,45 to 54,107441,59727,0.3637554762565766
BROOKLYN,Brooklyn,35to44,35 to 44,117938,64088,0.3294486376562212
BROOKLYN,Brooklyn,25to34,25 to 34,131422,69897,0.2795968862290737
BROOKLYN,Brooklyn,18to24,18 to 24,28691,14862,0.1380518016710886
BROOKLYN,Brooklyn,<18,<18,1490,438,0.0025910194882863
BROOKLYN,Brooklyn,%all%,%all%,701083,423410,0.2738709240154803
THE BRONX,Bronx,85andUp,85+,10950,8705,0.4115894432260418
THE BRONX,Bronx,75to84,75 to 84,32585,25416,0.5628716355115166
THE BRONX,Bronx,65to74,65 to 74,68008,51531,0.6454784558199844
THE BRONX,Bronx,55to64,55 to 64,86790,53640,0.531046672086571
THE BRONX,Bronx,45to54,45 to 54,66388,40405,0.3816806039827482
THE BRONX,Bronx,35to44,35 to 44,49456,30029,0.2759975021643432
THE BRONX,Bronx,25to34,25 to 34,38020,23244,0.1675602590865751
THE BRONX,Bronx,18to24,18 to 24,14602,7323,0.1054619095251928
THE BRONX,Bronx,<18,<18,806,206,0.0023078278654948
THE BRONX,Bronx,%all%,%all%,367605,240499,0.2586908325466037
%all%,%all%,85andUp,85+,81150,65014,0.4535090366495658
%all%,%all%,75to84,75 to 84,224109,179507,0.5856385812390142
%all%,%all%,65to74,65 to 74,456069,355433,0.6344910579511543
%all%,%all%,55to64,55 to 64,514860,306241,0.5154143710548452
%all%,%all%,45to54,45 to 54,421982,241830,0.4104535900171873
%all%,%all%,35to44,35 to 44,400190,225228,0.3519991978228631
%all%,%all%,25to34,25 to 34,425607,234671,0.28685535273664
%all%,%all%,18to24,18 to 24,120321,61018,0.1707478099179156
%all%,%all%,<18,<18,6997,1897,0.0041059262655466
%all%,%all%,%all%,%all%,2651285,1670839,0.3180212543948128
