Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,84632,58624,0.2534215190420611
STATEN ISLAND,Staten Island,F,Female,98894,70765,0.2890573621498858
QUEENS,Queens,M,Male,429607,274808,0.2488832850447045
QUEENS,Queens,F,Female,496920,327440,0.2812657087783356
MANHATTAN,Manhattan,M,Male,377638,245533,0.3215425156001906
MANHATTAN,Manhattan,F,Female,442929,301108,0.3551595873729267
BROOKLYN,Brooklyn,M,Male,391967,238402,0.1966698399761094
BROOKLYN,Brooklyn,F,Female,476554,305303,0.226534808330285
THE BRONX,Bronx,M,Male,194877,135905,0.2037117381542583
THE BRONX,Bronx,F,Female,244699,175200,0.2323986830727816
%all%,%all%,M,Male,1478721,953272,0.2396093998257663
%all%,%all%,F,Female,1759996,1179816,0.2707008660751865
