Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,95271,77996,0.4118402282453638
STATEN ISLAND,Staten Island,F,Female,109321,91460,0.4465489986234391
QUEENS,Queens,M,Male,522371,396541,0.4730917967893488
QUEENS,Queens,F,Female,590108,459102,0.506893308318367
MANHATTAN,Manhattan,M,Male,427371,350741,0.5596720051258652
MANHATTAN,Manhattan,F,Female,493159,411920,0.5816854648473144
BROOKLYN,Brooklyn,M,Male,463930,353820,0.3827192677079742
BROOKLYN,Brooklyn,F,Female,551609,432677,0.40929384607508
THE BRONX,Bronx,M,Male,232280,179168,0.3481708733193858
THE BRONX,Bronx,F,Female,285968,226085,0.3793298321972443
%all%,%all%,M,Male,1741223,1358266,0.4376645889030835
%all%,%all%,F,Female,2030165,1621244,0.4658077393216662
