Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,101747,86439,0.4398348679375784
STATEN ISLAND,Staten Island,F,Female,115983,99808,0.4737616057970778
QUEENS,Queens,M,Male,568635,465752,0.5149913641211158
QUEENS,Queens,F,Female,635662,527049,0.5460234637596334
MANHATTAN,Manhattan,M,Male,456473,391917,0.5977830952400116
MANHATTAN,Manhattan,F,Female,523005,452617,0.6168890896089692
BROOKLYN,Brooklyn,M,Male,504791,413797,0.4164275685245102
BROOKLYN,Brooklyn,F,Female,593402,493860,0.4403042496562685
THE BRONX,Bronx,M,Male,256390,207829,0.3843100146820962
THE BRONX,Bronx,F,Female,311538,255857,0.4132478363420561
%all%,%all%,M,Male,1888036,1565734,0.4745667268202994
%all%,%all%,F,Female,2179590,1829191,0.5000923031123632
