Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,93816,74873,0.4055505122552198
STATEN ISLAND,Staten Island,F,Female,107943,88329,0.4409202125704109
QUEENS,Queens,M,Male,512641,375903,0.464279701204486
QUEENS,Queens,F,Female,580960,437557,0.4990353230266976
MANHATTAN,Manhattan,M,Male,422543,335152,0.5533494038245422
MANHATTAN,Manhattan,F,Female,488187,395776,0.5758209462413052
BROOKLYN,Brooklyn,M,Male,456057,335210,0.376224432722815
BROOKLYN,Brooklyn,F,Female,543892,412222,0.4035678325217091
THE BRONX,Bronx,M,Male,228321,172412,0.3422366194556375
THE BRONX,Bronx,F,Female,281896,218662,0.3739284198829043
%all%,%all%,M,Male,1713378,1293550,0.4306656172159381
%all%,%all%,F,Female,2002878,1552546,0.459546920234119
