Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,70927,45114,0.2528240186544617
STATEN ISLAND,Staten Island,F,Female,84379,55502,0.2850236023535261
QUEENS,Queens,M,Male,325400,198687,0.2273210643879782
QUEENS,Queens,F,Female,384745,240604,0.2545744524365076
MANHATTAN,Manhattan,M,Male,298714,185707,0.2862740248275042
MANHATTAN,Manhattan,F,Female,358455,234712,0.3193144754957229
BROOKLYN,Brooklyn,M,Male,298395,173905,0.1894229696771487
BROOKLYN,Brooklyn,F,Female,374310,227553,0.2133118514121912
THE BRONX,Bronx,M,Male,155873,100166,0.2047768028534606
THE BRONX,Bronx,F,Female,199823,130920,0.2247062807211189
%all%,%all%,M,Male,1149309,703579,0.2263472204381046
%all%,%all%,F,Female,1401712,889291,0.2523320248472062
