Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,86923,62691,0.487126439098767
STATEN ISLAND,Staten Island,F,Female,100981,74934,0.518575337632183
QUEENS,Queens,M,Male,456346,299111,0.522112963853681
QUEENS,Queens,F,Female,524137,354146,0.5545705382151328
MANHATTAN,Manhattan,M,Male,389947,266828,0.601117336230787
MANHATTAN,Manhattan,F,Female,455038,322946,0.6190574844942855
BROOKLYN,Brooklyn,M,Male,412797,262140,0.449631888754308
BROOKLYN,Brooklyn,F,Female,498424,331211,0.467230694511916
THE BRONX,Bronx,M,Male,203642,145083,0.4163204848619733
THE BRONX,Bronx,F,Female,254581,186397,0.4369534803869781
%all%,%all%,M,Male,1549655,1035853,0.498536911829391
%all%,%all%,F,Female,1833161,1269634,0.5201505772586582
