Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,88512,64202,0.2775342584187092
STATEN ISLAND,Staten Island,F,Female,102671,76589,0.3128469484872127
QUEENS,Queens,M,Male,468186,306834,0.2778880304918593
QUEENS,Queens,F,Female,536694,362727,0.3115766758735626
MANHATTAN,Manhattan,M,Male,397985,276110,0.361585220652086
MANHATTAN,Manhattan,F,Female,463528,332929,0.3926927423531792
BROOKLYN,Brooklyn,M,Male,421404,269791,0.2225642100191884
BROOKLYN,Brooklyn,F,Female,507694,339856,0.2521731323304957
THE BRONX,Bronx,M,Male,208185,148134,0.2220421222158338
THE BRONX,Bronx,F,Female,259705,190147,0.2522255273415536
%all%,%all%,M,Male,1584272,1065071,0.2677106041946356
%all%,%all%,F,Female,1870292,1302248,0.2987920671059551
