COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,24.9981785395418,29848,43.5374975521207,17138,24.9981785395418,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,19.4395332861057,10492,34.129783004990216,5976,19.4395332861057,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,16.7637505782389,18654,30.022177734876077,10416,16.7637505782389,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,29.4518400986424,14507,46.09038234207174,9270,29.4518400986424,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,26.8318559733464,20161,38.32497685289663,14115,26.8318559733464,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,24.8867588860845,17307,35.81532812584929,12026,24.8867588860845,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,25.2789877374374,13450,37.20752736578387,9138,25.2789877374374,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,23.9191774330492,4037,34.10869632540429,2831,23.9191774330492,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,39.8488611577493,28125,57.52446851417644,19483,39.8488611577493,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,39.0746131035354,27582,55.94953946019386,19263,39.0746131035354,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,37.8262911196221,21554,53.769562671788826,15163,37.8262911196221,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,34.4672844070319,3468,62.22412406225227,1921,34.4672844070319,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,24.1569367641114,4048,35.99090173762346,2717,24.1569367641114,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,18.1116568133705,7157,33.356955175834436,3886,18.1116568133705,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,18.5878679141845,26548,36.421191038878895,13549,18.5878679141845,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,26.8254849332438,10056,46.622377547303834,5786,26.8254849332438,"21,569",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,16.7031246264472,7803,25.4957905829749,5112,16.7031246264472,"30,605",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,23.8721165013254,13479,36.301021922536634,8864,23.8721165013254,"37,131",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,18.2377510545228,4280,27.79828152185093,2808,18.2377510545228,"15,397",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,17.790020477323502,14453,28.41409724375695,9049,17.790020477323502,"50,866",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,27.4415877844254,12604,40.93665196294211,8449,27.4415877844254,"30,789",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,16.4970438739445,6275,24.54218831413034,4218,16.4970438739445,"25,568",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,34.8148780080207,4653,47.3250445139703,3423,34.8148780080207,"9,832",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,23.3207321153495,13268,34.99032836214593,8843,23.3207321153495,"37,919",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,24.1343062886246,10338,35.88385709935291,6953,24.1343062886246,"28,810",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,25.1085002648442,14156,40.50551905973043,8775,25.1085002648442,"34,948",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,17.4329130821006,6829,26.19347930421666,4545,17.4329130821006,"26,071",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,30.2691449400584,6304,42.77442046674022,4461,30.2691449400584,"14,738",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,27.5989975014584,7309,42.05150567816544,4797,27.5989975014584,"17,381",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,24.1730110708545,22196,37.79544616291107,14196,24.1730110708545,"58,727",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,21.9317355006157,8706,36.69761469697495,5203,21.9317355006157,"23,724",40.676444415658594,40.6764,-73.84322242266497,-73.8432
