Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,70927,45114,0.397483024584497
STATEN ISLAND,Staten Island,F,Female,84379,55502,0.433317836167853
QUEENS,Queens,M,Male,325400,198687,0.3722954916620016
QUEENS,Queens,F,Female,384745,240604,0.4070848685087702
MANHATTAN,Manhattan,M,Male,298714,185707,0.4604783828952224
MANHATTAN,Manhattan,F,Female,358455,234712,0.487660921954648
BROOKLYN,Brooklyn,M,Male,298395,173905,0.3250215177068674
BROOKLYN,Brooklyn,F,Female,374310,227553,0.3508842296172641
THE BRONX,Bronx,M,Male,155873,100166,0.3186627657206783
THE BRONX,Bronx,F,Female,199823,130920,0.3429688598574408
%all%,%all%,M,Male,1149309,703579,0.3697422714073297
%all%,%all%,F,Female,1401712,889291,0.3977290079542322
